,cardnum_amount_sum_3,cardnum_amount_week_diff_sum_3,merchantnum_amount_sum_3,cardnum_amount_month_diff_sum_3,cardnum_amount_sum_7,cardnum_amount_week_diff_max_3,merchantnum_amount_week_diff_sum_3,merchantnum_amount_month_diff_sum_3,cardnum_amount_week_diff_sum_1,merchantnum_amount_max_3,cardnum_amount_month_diff_max_3,cardnum_amount_max_3,merchantnum_amount_week_diff_max_3,merchantnum_amount_month_diff_max_3,merchantnum_amount_month_diff_sum_7,cardnum_merchantnum_30,cardnum_amount_week_diff_max_1,merchantnum_amount_sum_7,merchantnum_amount_week_diff_max_1,cardnum_amount_month_diff_sum_7,Fraud
9587,1710.88,-392.564565991474,4674.64,-291.0047881040894,3081.8499999999995,609.4307823565492,798.2835670132733,1071.2473814126392,542.9015647130987,1303.4,648.2330423791819,1048.61,883.2849138076317,903.0230423791822,959.8147628252786,19,609.4307823565492,8166.6,634.6607823565494,-121.165660966543,0
9588,792.77,-1221.0921787953266,1405.6499999999994,-1209.1147881040893,815.1700000000002,-7.285958319835912,-41992.00488638159,-40633.9305501859,-435.7292176434506,167.9,-22.80695762081785,377.57,-216.9559583198359,-232.47695762081784,-61991.10104981412,13,-435.7292176434506,3670.7199999999957,-354.6792176434506,-1587.0917457249072,0
9589,190.83,-1896.4195695700241,92.84,-1811.0547881040893,194.58,-299.1959583198359,-346.33921764345064,-307.5369576208178,-1216.1176529303518,92.84,-307.5369576208178,92.84,-346.33921764345064,-307.5369576208178,-307.5369576208178,7,-346.33921764345064,92.84,-346.33921764345064,-2207.6817457249067,0
9590,4497.619999999998,-25805.746017398087,5672.129999999997,-23128.39007583643,11465.719999999996,-218.37921764345057,-37902.63739822557,-34365.56576208178,-25805.746017398087,249.9,-179.57695762081784,220.8,-170.21508619236837,-150.47695762081784,-40855.725787360585,10,-218.37921764345057,8390.64,-218.37921764345057,-18562.55182156134,0
9591,11.66,-1251.554393606737,1409.3199999999995,-1189.4708728624535,1475.66,-380.4859583198359,-42427.51410402504,-41030.63750780672,-871.0684352869011,167.9,-396.00695762081773,4.37,-216.9559583198359,-232.47695762081784,-62387.80800743495,12,-435.5092176434506,3674.389999999996,-354.6792176434506,-526.2247881040892,0
9592,3824.6,861.861130172707,928.99,1021.9612966542751,5921.289999999999,919.8849138076317,-350.4193900281874,-272.1408728624536,-638.9676529303517,517.4,939.6230423791823,1340.0,97.28491380763158,117.02304237918213,-81.26870334572499,23,-88.10921764345062,2721.37,-88.10921764345062,716.3895509293678,0
9593,64.95,-3285.51396317676,1412.9899999999993,-3138.0656609665425,95.79,-373.39595831983587,-42863.02332166849,-41427.34446542753,-2149.8760882172533,167.9,-369.2369576208178,31.14,-216.9559583198359,-232.47695762081784,-62784.51496505577,1,-408.0392176434506,3678.059999999996,-354.6792176434506,-6310.241321933085,0
9594,665.95,-632.5235214792697,28.97,-535.1808728624535,773.9100000000002,167.77078235654943,-410.20921764345053,-371.4069576208178,-242.43843528690118,28.97,206.5730423791822,606.95,-410.20921764345053,-371.4069576208178,-371.4069576208178,7,167.77078235654943,28.97,-410.20921764345053,-827.5978304832712,0
9595,4536.019999999999,-26206.525235041543,5710.529999999998,-23490.367033457245,11504.119999999995,-218.37921764345057,-38303.41661586902,-34727.5427197026,-26206.525235041543,249.9,-179.57695762081784,220.8,-170.21508619236837,-150.47695762081784,-41217.702744981405,10,-218.37921764345057,8429.039999999999,-218.37921764345057,-18924.52877918216,0
9596,5114.91,3011.4654340085267,3875.0,3113.0252118959106,5199.91,1857.8207823565494,2611.785606393263,2673.8691271375465,2207.641564713099,2297.0,1896.6230423791824,2297.0,1857.8207823565494,1896.6230423791824,2673.8691271375465,7,1857.8207823565494,3875.0,1857.8207823565494,2397.271296654275,0
9597,773.99,-874.080351926573,417.3,-827.5178304832714,842.84,-21.879217643450602,-21.879217643450602,16.923042379182164,-454.36843528690116,417.3,16.923042379182164,417.3,-21.879217643450602,16.923042379182164,16.923042379182164,23,-21.879217643450602,417.3,-21.879217643450602,-1159.044788104089,0
9598,4637.919999999997,-26543.80445268499,5812.429999999998,-23788.84399107806,11606.019999999995,-218.37921764345057,-38640.69583351247,-35026.01967732342,-26543.80445268499,249.9,-179.57695762081784,220.8,-170.21508619236837,-150.47695762081784,-41516.17970260223,10,-218.37921764345057,8530.939999999999,-218.37921764345057,-19223.00573680297,0
9599,18.2,-420.9792176434506,1431.1899999999994,-382.1769576208178,5790.99,-420.9792176434506,-43284.002539311936,-41809.52142304835,-420.9792176434506,167.9,-382.1769576208178,18.2,-216.9559583198359,-232.47695762081784,-63166.691922676575,15,-420.9792176434506,3696.2599999999957,-354.6792176434506,2988.351296654275,0
9600,355.0,-853.8911342831226,722.19,-846.1308728624534,2120.0,-209.85595831983588,-137.10430383581894,-78.56391524163564,-299.1792176434506,582.19,-225.37695762081782,175.0,162.07491380763167,181.8130423791822,-78.56391524163564,4,-299.1792176434506,722.19,-299.1792176434506,518.4921695167286,0
9601,2765.7200000000007,-142.69561050367815,499.3,-36.91870334572502,3937.3,707.8849138076317,-379.05843528690116,-301.4539152416357,-620.2884352869013,442.3,727.6230423791823,1128.0,3.1207823565493977,41.92304237918216,-697.9378304832715,19,-238.10921764345062,903.57,3.1207823565493977,-66.46957620817841,0
9602,91.63,-347.5492176434506,91.63,-308.7469576208178,91.63,-347.5492176434506,-347.5492176434506,-308.7469576208178,-347.5492176434506,91.63,-308.7469576208178,91.63,-347.5492176434506,-308.7469576208178,-308.7469576208178,14,-347.5492176434506,91.63,-347.5492176434506,-308.7469576208178,0
9603,1369.61,545.5748240367136,4993.59,568.8560847583642,1618.07,566.2540416801643,-1924.6309636479807,-1412.4413219330856,-20.679217643450613,926.23,550.7330423791822,951.11,487.0507823565494,525.8530423791822,-1694.9030676579928,7,-20.679217643450613,7113.3899999999985,487.0507823565494,416.93912713754645,0
9604,396.0,-463.294303835819,676.5,-404.75391524163564,396.0,-172.61508619236838,-1481.2678253150884,-1325.3847881040892,-290.6792176434506,247.5,-152.87695762081785,247.5,-172.61508619236838,-152.87695762081785,-2093.138703345725,4,-290.6792176434506,709.5,-290.6792176434506,-404.75391524163564,0
9605,2309.49,715.7429073970417,279.99,707.9821695167286,2418.350000000001,1505.1440416801638,-159.18921764345058,-120.38695762081785,-159.18921764345058,279.99,1489.6230423791822,1890.0,-159.18921764345058,-120.38695762081785,-120.38695762081785,8,-159.18921764345058,279.99,-159.18921764345058,16.088254275092822,0
9606,4702.359999999997,-26918.543670328443,5876.869999999996,-24124.78094869888,11670.459999999995,-218.37921764345057,-39015.43505115592,-35361.95663494424,-26918.543670328443,249.9,-179.57695762081784,220.8,-170.21508619236837,-150.47695762081784,-41852.116660223044,10,-218.37921764345057,8595.38,-218.37921764345057,-19558.942694423797,0
9607,184.06,-255.11921764345058,5177.6500000000015,-216.31695762081785,184.06,-255.11921764345058,-2179.75018129143,-1628.758279553903,-255.11921764345058,926.23,-216.31695762081785,184.06,487.0507823565494,525.8530423791822,-1911.2200252788107,10,-255.11921764345058,7297.45,487.0507823565494,-216.31695762081785,0
9608,6755.2599999999975,-25304.822887971888,2052.9,-22472.257906319697,13723.359999999995,1613.7207823565493,1613.7207823565493,1652.523042379182,-25304.822887971888,2052.9,1652.523042379182,2052.9,1613.7207823565493,1652.523042379182,1652.523042379182,11,1613.7207823565493,2052.9,1613.7207823565493,-17906.41965204461,0
9609,15.0,-863.3584352869012,50.0,-785.7539152416357,730.8,-429.1792176434506,-1267.5376529303521,-1151.1308728624535,-863.3584352869012,35.0,-390.3769576208178,10.0,-404.1792176434506,-365.3769576208178,-731.5078304832713,7,-429.1792176434506,870.0,-404.1792176434506,-870.7078304832713,0
9610,1913.22,194.631392328362,500.0,311.71216951672864,2287.35,516.6849138076316,60.82078235654939,99.62304237918215,-115.3184352869012,500.0,536.4230423791821,936.8,60.82078235654939,99.62304237918215,99.62304237918215,6,60.82078235654939,500.0,60.82078235654939,-114.91174572490714,0
9611,1322.37,-380.02361125018786,5306.700000000002,-279.13783048327144,1374.27,468.6307823565492,-2489.879398934881,-1900.0852371747208,-171.4676529303519,926.23,507.43304237918215,907.81,487.0507823565494,525.8530423791822,-2182.546982899629,4,468.6307823565492,7426.5,487.0507823565494,-627.6147881040893,0
9612,6823.179999999998,-25676.082105615347,5944.789999999996,-22804.714863940517,13791.279999999995,1613.7207823565493,-39386.69426879937,-35694.413592565055,-25676.082105615347,249.9,1652.523042379182,2052.9,-170.21508619236837,-150.47695762081784,-42184.57361784386,11,1613.7207823565493,8663.3,-218.37921764345057,-18238.876609665433,0
9613,627.91,-1055.4194797991054,518.91,-973.5978304832712,657.9,50.780782356549366,-359.44843528690126,-281.8439152416357,-359.44843528690126,489.96,89.58304237918213,489.96,50.780782356549366,89.58304237918213,-281.8439152416357,7,50.780782356549366,518.91,50.780782356549366,-1343.9847881040891,0
9614,419.0,-20.179217643450613,1626.58,18.623042379182152,419.0,-20.179217643450613,-1246.5764826311454,-1176.058703345725,-20.179217643450613,768.0,18.623042379182152,419.0,383.1440416801641,367.6230423791822,693.0473814126393,2,-20.179217643450613,4296.440000000001,-20.179217643450613,18.623042379182152,0
9615,189.93,-249.24921764345058,189.93,-210.44695762081784,189.93,-249.24921764345058,-249.24921764345058,-210.44695762081784,-249.24921764345058,189.93,-210.44695762081784,189.93,-249.24921764345058,-210.44695762081784,-210.44695762081784,2,-249.24921764345058,189.93,-249.24921764345058,-210.44695762081784,0
9616,261.72,-4682.491055779718,1486.6399999999994,-4542.803491449815,279.82,-372.32921764345065,-43667.731756955385,-42154.44838066917,-2395.255305860704,167.9,-333.52695762081777,66.85,-216.9559583198359,-232.47695762081784,-63511.6188802974,2,-372.32921764345065,3751.709999999996,-354.6792176434506,-6526.588279553903,0
9617,1480.7099999999996,-4458.093601046404,774.54,-4124.56740669145,1689.2099999999996,166.49078235654937,-542.9976529303518,-426.59087286245364,-542.9976529303518,605.67,205.29304237918208,605.67,166.49078235654937,205.29304237918208,-426.59087286245364,9,166.49078235654937,774.54,166.49078235654937,-4316.444364312268,0
9618,6921.519999999998,-26016.921323258797,6043.129999999997,-23106.751821561335,13889.619999999995,1613.7207823565493,-39727.533486442815,-35996.450550185866,-26016.921323258797,249.9,1652.523042379182,2052.9,-170.21508619236837,-150.47695762081784,-42486.610575464685,11,1613.7207823565493,8761.64,-218.37921764345057,-18540.913567286247,0
9619,7016.349999999998,-26361.27054090225,6137.959999999996,-23412.298779182147,13984.449999999995,1613.7207823565493,-40071.882704086274,-36301.99750780669,-26361.27054090225,249.9,1652.523042379182,2052.9,-170.21508619236837,-150.47695762081784,-42792.1575330855,11,1613.7207823565493,8856.47,-218.37921764345057,-18846.460524907063,0
9620,1173.76,-945.8795624129241,1468.69,-828.1247881040892,1923.57,163.59078235654937,609.3956961641809,667.9360847583642,163.59078235654937,865.92,202.39304237918213,602.77,445.80491380763164,465.5430423791821,530.9091271375464,12,163.59078235654937,1732.04,163.59078235654937,-879.068703345725,0
9621,489.7000000000001,-1706.1960882172532,1490.3799999999994,-1512.1847881040894,489.7000000000001,-44.22921764345063,-44103.17097459883,-42551.08533828998,-1706.1960882172532,167.9,-5.426957620817858,394.95,-216.9559583198359,-232.47695762081784,-63908.255837918216,12,-44.22921764345063,3755.4499999999953,-354.6792176434506,-1512.1847881040894,0
9622,456.47,-1226.8594797991054,2.68,-1145.0378304832716,467.29,-166.87595831983592,-436.4992176434506,-397.6969576208177,-837.0884352869012,2.68,-182.39695762081783,217.98,-436.4992176434506,-397.6969576208177,-664.5239152416358,11,-400.5892176434505,136.23000000000002,-436.4992176434506,-1534.594788104089,0
9623,7041.069999999998,-26775.729758545698,6162.679999999998,-23787.955736802967,14009.169999999995,1613.7207823565493,-40486.341921729734,-36677.65446542751,-26775.729758545698,249.9,1652.523042379182,2052.9,-170.21508619236837,-150.47695762081784,-43167.81449070632,11,1613.7207823565493,8881.189999999999,-218.37921764345057,-19222.11748252788,0
9624,291.92,-147.2592176434506,291.92,-108.45695762081785,291.92,-147.2592176434506,-147.2592176434506,-108.45695762081785,-147.2592176434506,291.92,-108.45695762081785,291.92,-147.2592176434506,-108.45695762081785,-108.45695762081785,2,-147.2592176434506,291.92,-147.2592176434506,-108.45695762081785,0
9625,3914.91,512.9919125292564,90.31,711.8943390334572,6011.5999999999985,919.8849138076317,-348.8692176434506,-310.0669576208178,-987.8368705738023,90.31,939.6230423791823,1340.0,-348.8692176434506,-310.0669576208178,-532.4239152416357,23,-88.10921764345062,268.33000000000004,-348.8692176434506,406.3225933085501,0
9626,375.19,-63.989217643450615,375.19,-25.186957620817854,375.19,-63.989217643450615,-63.989217643450615,-25.186957620817854,-63.989217643450615,375.19,-25.186957620817854,375.19,-63.989217643450615,-25.186957620817854,-25.186957620817854,5,-63.989217643450615,375.19,-63.989217643450615,-25.186957620817854,0
9627,444.4500000000001,-5704.059047008308,6196.159999999996,-5160.827406691449,471.44000000000005,-361.8692176434506,-40892.041139373185,-37044.55142304833,-5704.059047008308,249.9,-323.0669576208178,77.31,-170.21508619236837,-150.47695762081784,-43534.711448327136,6,-361.8692176434506,8914.669999999998,-218.37921764345057,-5534.214364312267,0
9628,1038.32,599.1407823565494,1038.32,637.9430423791821,1038.32,599.1407823565494,599.1407823565494,637.9430423791821,599.1407823565494,1038.32,637.9430423791821,1038.32,599.1407823565494,637.9430423791821,637.9430423791821,8,599.1407823565494,1038.32,599.1407823565494,637.9430423791821,0
9629,330.0,-548.3584352869011,330.0,-470.75391524163564,405.0,-194.17921764345058,-548.3584352869011,-470.75391524163564,-548.3584352869011,245.0,-155.37695762081785,245.0,-194.17921764345058,-155.37695762081785,-470.75391524163564,11,-194.17921764345058,330.0,-194.17921764345058,-796.1308728624534,0
9630,7065.549999999997,-27190.42897618915,6220.639999999997,-24163.852694423786,14033.649999999996,1613.7207823565493,-41306.74035701663,-37420.44838066915,-27190.42897618915,249.9,1652.523042379182,2052.9,-170.21508619236837,-150.47695762081784,-43910.608405947954,11,1613.7207823565493,8939.149999999998,-218.37921764345057,-19598.014440148698,0
9631,1551.1,-606.6678253150885,1041.1,-450.7847881040892,3231.91,218.82078235654942,-276.4376529303518,-160.03087286245355,-276.4376529303518,658.0,257.62304237918215,658.0,218.82078235654942,257.62304237918215,413.8121695167288,7,218.82078235654942,2015.32,218.82078235654942,-771.8595762081785,0
9632,7079.4699999999975,-27615.688193832597,6234.559999999997,-24550.309652044605,14047.569999999994,1613.7207823565493,-41731.999574660076,-37806.905338289966,-27615.688193832597,249.9,1652.523042379182,2052.9,-170.21508619236837,-150.47695762081784,-44297.06536356877,11,1613.7207823565493,8953.069999999998,-218.37921764345057,-19984.471397769517,0
9633,803.4499999999998,-55.844303835819005,706.15,2.696084758364293,1418.58,266.97078235654936,266.97078235654936,305.77304237918213,266.97078235654936,706.15,305.77304237918213,706.15,266.97078235654936,305.77304237918213,520.5260847583644,15,266.97078235654936,1321.28,266.97078235654936,217.4491271375464,0
9634,3130.44,-1794.7069243286371,1493.9999999999993,-1674.0834914498141,3298.53,1729.274041680164,-44538.730192242285,-42947.8422959108,-2017.4160882172532,167.9,1713.7530423791825,2114.13,-216.9559583198359,-232.47695762081784,-64305.01279553904,22,-275.17921764345056,3759.069999999995,-354.6792176434506,-4709.009152416357,0
9635,770.0,330.8207823565494,770.0,369.6230423791822,770.0,330.8207823565494,330.8207823565494,369.6230423791822,330.8207823565494,770.0,369.6230423791822,770.0,330.8207823565494,369.6230423791822,369.6230423791822,2,330.8207823565494,770.0,330.8207823565494,369.6230423791822,0
9636,1428.19,-2859.5488008418097,1087.23,-2975.9565338289967,1478.19,648.0507823565496,648.0507823565496,686.8530423791823,648.0507823565496,1087.23,686.8530423791823,1087.23,648.0507823565496,686.8530423791823,686.8530423791823,1,648.0507823565496,1087.23,648.0507823565496,-3326.3334914498137,0
9637,7093.389999999998,-28040.94741147605,6248.479999999996,-24936.766609665425,14061.489999999994,1613.7207823565493,-42157.25879230352,-38193.36229591078,-28040.94741147605,249.9,1652.523042379182,2052.9,-170.21508619236837,-150.47695762081784,-44683.52232118959,11,1613.7207823565493,8966.989999999998,-218.37921764345057,-20370.928355390337,0
9638,206.45,-652.844303835819,206.45,-594.3039152416358,303.62,-288.9792176434506,-652.844303835819,-594.3039152416358,-288.9792176434506,150.2,-250.17695762081783,150.2,-288.9792176434506,-250.17695762081783,-1347.857830483271,7,-288.9792176434506,253.65,-288.9792176434506,-2098.6417457249067,0
9639,201.75,-1115.7876529303521,35.89,-999.3808728624537,211.47,-304.8592176434506,-842.4684352869012,-764.8639152416357,-1115.7876529303521,33.21,-266.05695762081785,134.32,-405.9692176434505,-367.1669576208178,-1031.6908728624537,7,-304.8592176434506,169.44000000000003,-405.9692176434505,-1390.0378304832716,0
9640,204.0,-235.17921764345058,204.0,-196.37695762081782,204.0,-235.17921764345058,-235.17921764345058,-196.37695762081782,-235.17921764345058,204.0,-196.37695762081782,204.0,-235.17921764345058,-196.37695762081782,-196.37695762081782,1,-235.17921764345058,204.0,-235.17921764345058,-196.37695762081782,0
9641,2295.33,210.9495654596083,684.38,293.4452118959108,5503.39,879.8849138076317,245.20078235654938,284.00304237918215,245.20078235654938,684.38,899.6230423791823,1300.0,245.20078235654938,284.00304237918215,284.00304237918215,46,245.20078235654938,684.38,245.20078235654938,-902.6413219330858,0
9642,150.63,-288.5492176434506,150.63,-249.74695762081782,150.63,-288.5492176434506,-288.5492176434506,-249.74695762081782,-288.5492176434506,150.63,-249.74695762081782,150.63,-288.5492176434506,-249.74695762081782,-249.74695762081782,8,-288.5492176434506,150.63,-288.5492176434506,-249.74695762081782,0
9643,105.49,-333.6892176434506,1792.4599999999996,-294.8869576208178,105.49,-333.6892176434506,-2414.429131982948,-2211.3095762081784,-333.6892176434506,399.06,-294.8869576208178,105.49,3.4940416801641163,-1.3169576208178455,-6092.246982899627,2,-333.6892176434506,3516.799999999999,-270.97921764345057,-294.8869576208178,0
9644,2479.78,1216.565606393263,3149.24,1278.6491271375467,2787.51,1514.4707823565493,1940.3488657168775,1948.1091271375467,1597.801564713099,1953.65,1553.273042379182,1953.65,1514.4707823565493,1553.273042379182,1948.1091271375467,10,1514.4707823565493,3149.24,1514.4707823565493,1186.0021695167288,0
9645,70.02,-1247.517652930352,61.51,-1131.1108728624536,290.69,-403.2892176434506,-1567.4962204754906,-1539.9978304832714,-1247.517652930352,30.77,-364.4869576208178,35.89,-363.955958319836,-369.6069576208178,-2312.851745724907,8,-403.2892176434506,89.41,-408.4092176434506,-2111.571745724907,0
9646,7195.289999999996,-28378.2266291195,6350.3799999999965,-25235.24356728624,14163.389999999996,1613.7207823565493,-42494.538009946984,-38491.8392535316,-28378.2266291195,249.9,1652.523042379182,2052.9,-170.21508619236837,-150.47695762081784,-44981.999278810414,11,1613.7207823565493,9068.889999999998,-218.37921764345057,-20669.405313011153,0
9647,780.74,-1745.6887872134744,589.91,-1621.5217457249073,784.49,150.73078235654938,150.73078235654938,189.5330423791821,-1065.3868705738023,589.91,189.5330423791821,589.91,150.73078235654938,189.5330423791821,189.5330423791821,8,150.73078235654938,589.91,150.73078235654938,-2018.1487033457247,0
9648,2377.8099999999995,309.6245618810584,1500.6199999999994,375.9252118959107,2465.48,1899.3440416801639,-44971.289409885736,-43341.59925353162,-865.1184352869012,167.9,1883.8230423791822,2284.2,-216.9559583198359,-232.47695762081784,-64698.76975315985,9,-432.5592176434506,3765.689999999995,-354.6792176434506,-737.5356609665428,0
9649,2500.56,-22.9996521838423,205.23,98.29825427509294,5708.62,879.8849138076317,-233.94921764345062,-195.14695762081783,11.251564713098759,205.23,899.6230423791823,1300.0,-233.94921764345062,-195.14695762081783,-195.14695762081783,47,245.20078235654938,205.23,-233.94921764345062,-1097.7882795539037,0
9650,2500.0,2060.8207823565494,2500.0,2099.623042379182,2500.0,2060.8207823565494,2060.8207823565494,2099.623042379182,2060.8207823565494,2500.0,2099.623042379182,2500.0,2060.8207823565494,2099.623042379182,2099.623042379182,1,2060.8207823565494,2500.0,2060.8207823565494,2099.623042379182,0
9651,174.64,-264.53921764345057,4448.750000000001,-225.73695762081783,315.23,-264.53921764345057,1851.8029570414608,2046.4882542750934,-264.53921764345057,2499.05,-225.73695762081783,174.64,2059.870782356549,2098.6730423791823,5073.672593308551,5,-264.53921764345057,10678.95,2059.870782356549,-885.9008728624536,0
9652,271.7399999999999,-11073.532267955019,1507.0699999999995,-10138.060898141264,1753.3400000000006,-320.1150861923684,-45404.01862752919,-43735.52621115244,-10378.261223442816,167.9,-300.3769576208178,100.0,-216.9559583198359,-232.47695762081784,-65092.69671078067,8,-430.1292176434506,3772.1399999999953,-354.6792176434506,-16664.000050557614,0
9653,7234.889999999998,-28777.80584676296,6389.979999999996,-25596.02052490706,14202.989999999994,1613.7207823565493,-42894.117227590425,-38852.61621115242,-28777.80584676296,249.9,1652.523042379182,2052.9,-170.21508619236837,-150.47695762081784,-45342.77623643122,11,1613.7207823565493,9108.489999999998,-218.37921764345057,-21030.182270631973,0
9654,6678.91,4136.286216365075,5439.0,4276.648254275093,6763.91,1857.8207823565494,3736.606388749813,3837.492169516729,3332.4623470696483,2297.0,1896.6230423791824,2297.0,1857.8207823565494,1896.6230423791824,3837.492169516729,7,1857.8207823565494,5439.0,1857.8207823565494,3560.894339033457,0
9655,275.4099999999999,-11509.041485598467,1510.7399999999993,-10534.767855762082,1757.010000000001,-320.1150861923684,-45839.527845172626,-44132.23316877325,-10813.770441086266,167.9,-300.3769576208178,100.0,-216.9559583198359,-232.47695762081784,-65489.403668401486,8,-430.1292176434506,3775.809999999995,-354.6792176434506,-17060.707008178433,0
9656,7333.229999999998,-29118.645064406406,6488.319999999996,-25898.05748252788,14301.329999999994,1613.7207823565493,-43234.95644523388,-39154.65316877324,-29118.645064406406,249.9,1652.523042379182,2052.9,-170.21508619236837,-150.47695762081784,-45644.81319405204,11,1613.7207823565493,9206.829999999998,-218.37921764345057,-21332.21922825279,0
9657,7340.309999999998,-29550.744282049858,6495.399999999996,-26291.35444014869,14308.409999999994,1613.7207823565493,-43667.05566287733,-39547.950126394055,-29550.744282049858,249.9,1652.523042379182,2052.9,-170.21508619236837,-150.47695762081784,-46038.11015167286,11,1613.7207823565493,9213.909999999998,-218.37921764345057,-21725.51618587361,0
9658,282.3599999999999,-11941.270703241922,1517.6899999999994,-10928.194813382901,1763.960000000001,-320.1150861923684,-46271.75706281608,-44525.660126394076,-11245.999658729717,167.9,-300.3769576208178,100.0,-216.9559583198359,-232.47695762081784,-65882.8306260223,8,-430.1292176434506,3782.7599999999943,-354.6792176434506,-17454.13396579925,0
9659,378.99,-480.30430383581904,160.0,-421.7639152416357,3476.54,-201.1250861923684,-279.17921764345056,-240.37695762081782,-279.17921764345056,160.0,-181.38695762081784,218.99,-279.17921764345056,-240.37695762081782,-240.37695762081782,3,-279.17921764345056,160.0,-279.17921764345056,1474.655211895911,0
9660,169.99,-708.3684352869012,168.0,-630.7639152416357,169.99,-271.17921764345056,-271.17921764345056,-232.37695762081782,-708.3684352869012,168.0,-232.37695762081782,168.0,-271.17921764345056,-232.37695762081782,-232.37695762081782,6,-271.17921764345056,168.0,-271.17921764345056,-630.7639152416357,0
9661,1651.16,-86.49273912272024,262.6,49.65216951672864,2946.9600000000005,319.8207823565494,-596.694303835819,-538.1539152416357,-121.54765293035187,179.76,358.62304237918215,759.0,-240.3550861923684,-220.61695762081783,-1729.4917457249069,11,319.8207823565494,672.7700000000002,-356.33921764345064,-256.0556609665428,0
9662,7395.5099999999975,-29934.723499693304,6550.599999999997,-26636.53139776951,14363.609999999995,1613.7207823565493,-44051.03488052077,-39893.12708401487,-29934.723499693304,249.9,1652.523042379182,2052.9,-170.21508619236837,-150.47695762081784,-46383.287109293684,11,1613.7207823565493,9269.11,-218.37921764345057,-22070.693143494424,0
9663,7467.559999999998,-30301.852717336762,6622.649999999996,-26964.858355390334,14435.659999999994,1613.7207823565493,-44418.16409816423,-40221.45404163569,-30301.852717336762,249.9,1652.523042379182,2052.9,-170.21508619236837,-150.47695762081784,-46711.614066914495,11,1613.7207823565493,9341.159999999998,-218.37921764345057,-22399.02010111524,0
9664,2152.02,872.6106099718126,5550.120000000001,950.8891271375467,2285.17,1327.0849138076314,-2685.638616578332,-2057.0421947955388,-195.75921764345063,926.23,1346.8230423791822,1747.2,487.0507823565494,525.8530423791822,-2339.5039405204457,6,-195.75921764345063,7669.92,487.0507823565494,683.6621695167286,0
9665,137.99,-1099.085885895562,99.95,-1063.1408728624535,137.99,-258.7674506086609,-258.7674506086609,-300.4269576208178,-258.7674506086609,99.95,-300.4269576208178,99.95,-258.7674506086609,-300.4269576208178,-300.4269576208178,6,-258.7674506086609,99.95,-258.7674506086609,-1063.1408728624535,0
9666,1307.45,528.6174631989708,1102.0,506.69608475836435,1357.4,743.2825493913391,743.2825493913391,701.6230423791823,743.2825493913391,1102.0,701.6230423791823,1102.0,743.2825493913391,701.6230423791823,670.2460847583643,8,743.2825493913391,1471.0,743.2825493913391,156.26912713754643,0
9667,122.28,-236.4374506086609,1055.36,-278.09695762081793,2648.73,-236.4374506086609,-1002.8819268292166,-946.5247881040892,-236.4374506086609,409.5,-278.09695762081793,122.28,-10.61508619236838,9.123042379182152,-946.5247881040892,9,-236.4374506086609,1055.36,-236.4374506086609,1047.2221695167286,0
9668,840.48,-1236.8260582802989,21.35,-1161.4047881040892,951.23,109.63491380763162,-337.3674506086609,-379.02695762081777,-337.3674506086609,21.35,129.37304237918215,529.75,-337.3674506086609,-379.02695762081777,-772.7439152416357,13,-337.3674506086609,28.01,-337.3674506086609,-2652.162618587361,0
9669,130.5,-648.3325368010293,887.91,-670.2539152416357,2426.5000000000005,-266.8074506086609,-1151.2677953781345,-1113.9747881040894,-266.8074506086609,199.0,-308.4669576208179,91.91,-221.11508619236838,-201.37695762081782,-1113.9747881040894,15,-266.8074506086609,887.91,-266.8074506086609,-1176.8926185873606,0
9670,23.8,-774.0966682521115,19.95,-776.9539152416357,23.8,-338.7674506086609,-338.7674506086609,-380.4269576208178,-338.7674506086609,19.95,-380.4269576208178,19.95,-338.7674506086609,-380.4269576208178,-380.4269576208178,3,-338.7674506086609,19.95,-338.7674506086609,-776.9539152416357,0
9671,314.12,-464.7125368010293,118.12,-486.6339152416357,314.12,-224.11508619236838,-240.5974506086609,-282.2569576208178,-240.5974506086609,118.12,-204.37695762081782,196.0,-240.5974506086609,-282.2569576208178,-282.2569576208178,5,-240.5974506086609,118.12,-240.5974506086609,-486.6339152416357,0
9672,4104.28,2886.26824555552,3242.85,2903.1491271375457,4414.02,1676.8207823565494,726.3647240762505,840.5882542750926,-63.79745060866088,2049.89,1715.6230423791822,2116.0,1629.7749138076315,1649.513042379182,-21.213491449814317,11,-63.79745060866088,4783.31,-63.79745060866088,2412.1352118959107,0
9673,15.87,-342.8474506086609,15.87,-384.50695762081773,15.87,-342.8474506086609,-342.8474506086609,-384.50695762081773,-342.8474506086609,15.87,-384.50695762081773,15.87,-342.8474506086609,-384.50695762081773,-384.50695762081773,1,-342.8474506086609,15.87,-342.8474506086609,-384.50695762081773,0
9674,38.98,-319.7374506086609,1050.7599999999998,-361.3969576208177,38.98,-319.7374506086609,-3146.1856206932234,-2953.0095762081787,-319.7374506086609,630.53,-361.3969576208177,38.98,191.3507823565494,230.1530423791821,-7550.590898141265,3,-319.7374506086609,2859.21,-319.7374506086609,-361.3969576208177,0
9675,243.72,-535.1125368010293,196.0,-557.0339152416357,282.81,-162.7174506086609,-162.7174506086609,-204.37695762081782,-162.7174506086609,196.0,-204.37695762081782,196.0,-162.7174506086609,-204.37695762081782,-204.37695762081782,15,-162.7174506086609,196.0,-162.7174506086609,-918.3208728624536,0
