,cardnum_amount_sum_3,cardnum_amount_week_diff_sum_3,cardnum_amount_week_diff_sum_1,merchantnum_amount_week_diff_sum_3,cardnum_merchantnum_30,cardnum_amount_month_diff_max_3,merchantnum_amount_sum_3,cardnum_amount_month_diff_sum_3,merchantnum_amount_sum_7,cardnum_amount_sum_7,merchantnum_amount_max_3,merchantnum_amount_week_diff_sum_1,cardnum_amount_week_diff_max_3,merchantnum_amount_week_diff_max_3,cardnum_amount_max_3,merchantnum_amount_month_diff_max_3,merchantnum_amount_month_diff_sum_3,cardnum_zip_30,cardnum_merchantnum_15,merchantnum_amount_week_diff_max_1,Fraud
10797,44.72,-375.3950861923684,-375.3950861923684,-375.3950861923684,2,-355.6569576208178,44.72,-355.6569576208178,483.38,44.72,44.72,-375.3950861923684,-375.3950861923684,-375.3950861923684,44.72,-355.6569576208178,-355.6569576208178,2,1,-375.3950861923684,0
10798,1689.75,1269.6349138076316,1269.6349138076316,1269.6349138076316,5,1289.3730423791824,1689.75,1289.3730423791824,1689.75,1827.84,1689.75,1269.6349138076316,1269.6349138076316,1269.6349138076316,1689.75,1289.3730423791824,1289.3730423791824,5,4,1269.6349138076316,0
10799,8480.359999999999,5285.857950102394,-742.6352585771051,-366.7950861923684,23,5839.1830423791835,53.32,5277.344339033456,53.32,9785.06,53.32,-366.7950861923684,5852.234791749834,-366.7950861923684,6239.56,-347.0569576208178,-347.0569576208178,8,18,-366.7950861923684,1
10800,793.92,373.80491380763164,373.80491380763164,373.80491380763164,3,393.5430423791821,793.92,393.5430423791821,793.92,793.92,793.92,373.80491380763164,373.80491380763164,373.80491380763164,793.92,393.5430423791821,393.5430423791821,3,1,373.80491380763164,0
10801,809.73,4.758955487795731,-70.18508619236836,-70.18508619236836,19,59.42304237918216,349.93,8.976084758364323,349.93,1602.41,349.93,-70.18508619236836,74.94404168016409,-70.18508619236836,459.8,-50.44695762081784,-50.44695762081784,17,10,-70.18508619236836,0
10802,894.08,473.96491380763166,473.96491380763166,473.96491380763166,11,493.7030423791822,894.08,493.7030423791822,12924.57,1920.42,894.08,473.96491380763166,473.96491380763166,473.96491380763166,894.08,493.7030423791822,493.7030423791822,11,10,473.96491380763166,0
10803,14.84,-405.2750861923684,-405.2750861923684,-405.2750861923684,4,-385.5369576208179,14.84,-385.5369576208179,14.84,14.84,14.84,-405.2750861923684,-405.2750861923684,-405.2750861923684,14.84,-385.5369576208179,-385.5369576208179,3,2,-405.2750861923684,0
10804,214.85,-590.1210445122043,-295.1150861923684,-590.1210445122043,1,-275.37695762081785,214.85,-585.9039152416358,394.65,304.8,125.0,-295.1150861923684,-295.00595831983594,-295.00595831983594,125.0,-275.37695762081785,-585.9039152416358,1,1,-295.1150861923684,0
10805,634.63,-170.3410445122043,-63.43508619236837,-63.43508619236837,4,-43.69695762081784,356.68,-166.12391524163567,356.68,634.63,356.68,-63.43508619236837,-63.43508619236837,-63.43508619236837,356.68,-43.69695762081784,-43.69695762081784,4,2,-63.43508619236837,0
10806,8.2,-411.9150861923684,-411.9150861923684,-411.9150861923684,3,-392.1769576208178,8.2,-392.1769576208178,94.59,8.2,8.2,-411.9150861923684,-411.9150861923684,-411.9150861923684,8.2,-392.1769576208178,-392.1769576208178,3,1,-411.9150861923684,0
10807,759.98,339.8649138076316,339.8649138076316,339.8649138076316,3,359.6030423791822,759.98,359.6030423791822,3696.68,759.98,759.98,339.8649138076316,339.8649138076316,339.8649138076316,759.98,359.6030423791822,359.6030423791822,3,2,339.8649138076316,0
10808,236.53,-1408.6712168969411,-1213.8152585771052,-1213.8152585771052,3,-210.37695762081782,46.53,-1364.9778304832714,46.53,313.41,18.9,-1213.8152585771052,-194.85595831983588,-401.2150861923684,190.0,-381.4769576208178,-1154.6008728624536,2,3,-401.2150861923684,0
10809,1065.96,-508.7229611518761,195.1549138076316,247.38895548779567,42,214.89304237918213,1052.36,-535.5478304832714,1724.91,6299.459999999999,615.27,195.1549138076316,195.1549138076316,195.1549138076316,615.27,214.89304237918213,251.60608475836426,38,23,195.1549138076316,0
10810,150.0,-270.1150861923684,-270.1150861923684,-270.1150861923684,5,-250.37695762081782,150.0,-250.37695762081782,150.0,150.0,150.0,-270.1150861923684,-270.1150861923684,-270.1150861923684,150.0,-250.37695762081782,-250.37695762081782,5,3,-270.1150861923684,0
10811,88.94,-1100.8870028320405,-390.1550861923684,-705.0210445122043,3,-350.3869576208178,99.95,-1112.1908728624537,99.95,88.94,69.99,-390.1550861923684,-334.8659583198359,-314.8659583198359,49.99,-330.3869576208178,-700.8039152416358,3,3,-390.1550861923684,0
10812,961.0,-228.82700283204017,-195.11508619236838,-195.11508619236838,13,99.62304237918215,225.0,-240.13087286245357,225.0,2398.3,225.0,-195.11508619236838,115.1440416801641,-195.11508619236838,500.0,-175.37695762081782,-175.37695762081782,12,9,-195.11508619236838,0
10813,1623.0,1202.8849138076316,1202.8849138076316,1202.8849138076316,5,1222.6230423791824,1623.0,1222.6230423791824,1623.0,1696.2,1623.0,1202.8849138076316,1202.8849138076316,1202.8849138076316,1623.0,1222.6230423791824,1222.6230423791824,5,3,1202.8849138076316,0
10814,1773.5,1353.3849138076316,1353.3849138076316,1353.3849138076316,5,1373.1230423791824,1773.5,1373.1230423791824,1773.5,2125.5,1773.5,1353.3849138076316,1353.3849138076316,1353.3849138076316,1773.5,1373.1230423791824,1373.1230423791824,5,2,1353.3849138076316,0
10815,1809.48,969.2498276152633,969.2498276152633,-2171.4580082174425,5,1373.1230423791824,1407.9,1008.7260847583644,4048.19,2161.48,848.4,-1024.3852585771049,1353.3849138076316,463.544041680164,1773.5,448.0230423791821,-2195.4926185873605,5,3,-267.12508619236837,0
10816,158.0,-262.1150861923684,-262.1150861923684,-262.1150861923684,11,-242.37695762081782,158.0,-242.37695762081782,451.47,390.53,158.0,-262.1150861923684,-262.1150861923684,-262.1150861923684,158.0,-242.37695762081782,-242.37695762081782,11,5,-262.1150861923684,0
10817,516.75,-1093.1920890244087,-512.4101723847368,-155.79508619236842,23,-136.05695762081785,264.32,-1084.7578304832714,5245.119999999999,9122.3,264.32,-155.79508619236842,-155.79508619236842,-155.79508619236842,264.32,-136.05695762081785,-136.05695762081785,20,21,-155.79508619236842,0
10818,146.9,-273.2150861923684,-273.2150861923684,200.74982761526329,2,-253.47695762081784,1040.98,-253.47695762081784,13071.47,146.9,894.08,200.74982761526329,-273.2150861923684,473.96491380763166,146.9,493.7030423791822,240.22608475836438,2,1,473.96491380763166,0
10819,417.62,-422.6101723847368,-422.6101723847368,-17.335086192368408,5,2.403042379182125,402.78,-383.13391524163575,402.78,417.62,402.78,-17.335086192368408,-17.335086192368408,-17.335086192368408,402.78,2.403042379182125,2.403042379182125,4,3,-17.335086192368408,0
10820,757.44,-1664.8808833276041,-713.7452585771051,-2244.953094409811,1,-53.75695762081784,1754.52,-1644.821745724907,4394.81,2557.86,848.4,-1097.8803447694736,-73.49508619236838,463.544041680164,346.62,448.0230423791821,-2249.2495762081785,1,1,-73.49508619236838,1
10821,159.15,-260.9650861923684,-260.9650861923684,-260.9650861923684,6,-241.22695762081784,159.15,-241.22695762081784,505.51,159.15,159.15,-260.9650861923684,-260.9650861923684,-260.9650861923684,159.15,-241.22695762081784,-241.22695762081784,7,1,-260.9650861923684,0
10822,153.99,-266.12508619236837,-266.12508619236837,-266.12508619236837,6,-246.38695762081784,153.99,-246.38695762081784,153.99,5143.27,153.99,-266.12508619236837,-266.12508619236837,-266.12508619236837,153.99,-246.38695762081784,-246.38695762081784,6,5,-266.12508619236837,0
10823,239.4,-180.7150861923684,-180.7150861923684,-180.7150861923684,1,-160.97695762081784,239.4,-160.97695762081784,239.4,239.4,239.4,-180.7150861923684,-180.7150861923684,-180.7150861923684,239.4,-160.97695762081784,-160.97695762081784,1,1,-180.7150861923684,0
10824,263.0,-157.11508619236838,-157.11508619236838,-157.11508619236838,5,-137.37695762081785,263.0,-137.37695762081785,263.0,1353.73,263.0,-157.11508619236838,-157.11508619236838,-157.11508619236838,263.0,-137.37695762081785,-137.37695762081785,5,4,-157.11508619236838,0
10825,9711.179999999997,6096.562863910026,68.06965523052645,507.8197055574652,23,5839.1830423791835,1315.26,6107.787381412638,1315.26,11015.88,1230.82,810.7049138076317,5852.234791749834,810.7049138076317,6239.56,830.4430423791821,514.5060847583643,8,18,810.7049138076317,1
10826,444.0,-360.9710445122043,-55.11508619236838,-55.11508619236838,5,-35.376957620817855,365.0,-356.75391524163564,365.0,3240.17,365.0,-55.11508619236838,-55.11508619236838,-55.11508619236838,365.0,-35.376957620817855,-35.376957620817855,5,5,-55.11508619236838,0
10827,4051.94,2862.11299716796,161.82491380763167,161.82491380763167,4,1599.6230423791822,581.94,2850.8091271375465,1203.35,4051.94,581.94,161.82491380763167,1615.1440416801638,161.82491380763167,2000.0,181.5630423791822,181.5630423791822,4,3,161.82491380763167,0
10828,726.0,-78.9710445122043,149.88491380763162,149.88491380763162,8,169.62304237918215,570.0,-74.75391524163571,3067.0,3684.85,570.0,149.88491380763162,149.88491380763162,149.88491380763162,570.0,169.62304237918215,169.62304237918215,7,6,149.88491380763162,0
10829,275.5,-144.61508619236838,-144.61508619236838,-239.47104451220432,3,-124.87695762081785,565.5,-124.87695762081785,855.5,299.76,290.0,-144.61508619236838,-144.61508619236838,-94.8559583198359,275.5,-110.37695762081785,-235.2539152416357,2,2,-144.61508619236838,0
10830,218.0,-202.11508619236838,-202.11508619236838,-202.11508619236838,3,-182.37695762081782,218.0,-182.37695762081782,554.0,308.9600000000001,218.0,-202.11508619236838,-202.11508619236838,-202.11508619236838,218.0,-182.37695762081782,-182.37695762081782,3,3,-202.11508619236838,0
10831,605.0,184.88491380763162,184.88491380763162,184.88491380763162,7,204.62304237918212,605.0,204.62304237918212,605.0,605.0,605.0,184.88491380763162,184.88491380763162,184.88491380763162,605.0,204.62304237918212,204.62304237918212,7,4,184.88491380763162,0
10832,101.53,-318.5850861923684,-318.5850861923684,-318.5850861923684,1,-298.8469576208179,101.53,-298.8469576208179,101.53,101.53,101.53,-318.5850861923684,-318.5850861923684,-318.5850861923684,101.53,-298.8469576208179,-298.8469576208179,1,1,-318.5850861923684,0
10833,355.94,-484.29017238473676,-484.29017238473676,-484.29017238473676,18,-63.50695762081784,355.94,-444.81391524163564,355.94,776.1700000000002,336.87,-484.29017238473676,-83.24508619236838,-83.24508619236838,336.87,-63.50695762081784,-444.81391524163564,17,11,-83.24508619236838,0
10834,2755.39,1565.5629971679596,178.54491380763162,379.2947414228949,18,1349.3530423791822,1639.64,1554.2591271375463,13670.13,4676.79,894.08,379.2947414228949,1364.874041680164,473.96491380763166,1749.73,493.7030423791822,438.5091271375464,18,13,473.96491380763166,0
10835,418.92,-806.1661307045728,-428.1801723847368,-368.0950861923684,22,-40.34695762081788,52.02,-782.2108728624536,52.02,3280.73,52.02,-368.0950861923684,-60.0850861923684,-368.0950861923684,360.03,-348.35695762081787,-348.35695762081787,20,17,-368.0950861923684,0
10836,1746.01,1325.8949138076316,1325.8949138076316,1325.8949138076316,3,1345.633042379182,1746.01,1345.633042379182,1746.01,2649.68,1746.01,1325.8949138076316,1325.8949138076316,1325.8949138076316,1746.01,1345.633042379182,1345.633042379182,2,3,1325.8949138076316,0
10837,778.98,-61.250172384736736,-61.250172384736736,-401.1150861923684,4,359.6030423791822,19.0,-21.77391524163568,19.0,778.98,19.0,-401.1150861923684,339.8649138076316,-401.1150861923684,759.98,-381.3769576208178,-381.3769576208178,4,3,-401.1150861923684,0
10838,5397.73,4137.384741422895,4137.384741422895,412.1349138076316,9,2923.103042379182,832.25,4196.599127137546,832.25,5992.73,832.25,412.1349138076316,2903.3649138076316,412.1349138076316,3323.48,431.8730423791822,431.8730423791822,9,6,412.1349138076316,0
10839,48.56,-371.5550861923684,-371.5550861923684,-371.5550861923684,3,-351.8169576208178,48.56,-351.8169576208178,48.56,228.56,48.56,-371.5550861923684,-371.5550861923684,-371.5550861923684,48.56,-351.8169576208178,-351.8169576208178,3,2,-371.5550861923684,0
10840,415.01,-5.10508619236839,-5.10508619236839,-5.10508619236839,5,14.633042379182145,415.01,14.633042379182145,415.01,415.01,415.01,-5.10508619236839,-5.10508619236839,-5.10508619236839,415.01,14.633042379182145,14.633042379182145,5,3,-5.10508619236839,0
10841,452.49,-387.7401723847368,-387.7401723847368,-696.3552585771051,3,-9.566957620817846,563.99,-348.2639152416357,622.34,452.49,390.81,-696.3552585771051,-29.30508619236838,-29.30508619236838,390.81,-9.566957620817846,-637.1408728624535,3,2,-29.30508619236838,0
10842,550.0,129.88491380763162,129.88491380763162,129.88491380763162,8,149.62304237918215,550.0,149.62304237918215,550.0,550.0,550.0,129.88491380763162,129.88491380763162,129.88491380763162,550.0,149.62304237918215,149.62304237918215,6,3,129.88491380763162,0
10843,32.16,-387.9550861923684,-387.9550861923684,-387.9550861923684,15,-368.2169576208179,32.16,-368.2169576208179,32.16,577.16,32.16,-387.9550861923684,-387.9550861923684,-387.9550861923684,32.16,-368.2169576208179,-368.2169576208179,14,7,-387.9550861923684,0
10844,3326.26,2486.0298276152635,2486.0298276152635,1283.1449138076316,5,1302.883042379182,1703.26,2525.5060847583645,1776.46,3399.46,1703.26,1283.1449138076316,1283.1449138076316,1283.1449138076316,1703.26,1302.883042379182,1302.883042379182,5,3,1283.1449138076316,0
10845,50.15,-369.9650861923684,-369.9650861923684,-369.9650861923684,4,-350.22695762081787,50.15,-350.22695762081787,50.15,1295.89,50.15,-369.9650861923684,-369.9650861923684,-369.9650861923684,50.15,-350.22695762081787,-350.22695762081787,4,2,-369.9650861923684,0
10846,99.99,-320.12508619236837,-320.12508619236837,-320.12508619236837,3,-300.3869576208178,99.99,-300.3869576208178,99.99,487.74,99.99,-320.12508619236837,-320.12508619236837,-320.12508619236837,99.99,-300.3869576208178,-300.3869576208178,3,2,-320.12508619236837,0
10847,12.1,-828.130172384737,-828.130172384737,-416.2150861923684,4,-392.1769576208178,3.9,-788.6539152416358,483.20999999999987,12.1,3.9,-416.2150861923684,-411.9150861923684,-416.2150861923684,8.2,-396.4769576208178,-396.4769576208178,4,2,-416.2150861923684,0
10848,55.27,-752.1702944425348,-384.7950861923684,-541.1570028320401,6,-365.0569576208178,648.6700000000002,-745.4839152416357,2683.11,220.27,450.26,-384.7950861923684,-367.3752082501664,65.40404168016408,35.32,49.883042379182136,-552.4608728624536,6,4,-384.7950861923684,0
10849,291.45,-933.6361307045728,-612.2801723847368,-292.1150861923684,31,-272.37695762081785,128.0,-909.6808728624536,428.0,1036.35,128.0,-292.1150861923684,-292.1150861923684,-292.1150861923684,128.0,-272.37695762081785,-272.37695762081785,24,13,-292.1150861923684,0
10850,1205.81,-788.9880473442446,-85.11017238473677,59.59982761526328,43,214.89304237918213,899.83,-796.0747881040892,3836.53,6439.31,759.98,59.59982761526328,195.1549138076316,339.8649138076316,615.27,359.6030423791822,99.07608475836436,39,24,339.8649138076316,0
10851,759.0,338.8849138076316,338.8849138076316,338.8849138076316,9,358.62304237918215,759.0,358.62304237918215,1518.0,4066.99,759.0,338.8849138076316,338.8849138076316,338.8849138076316,759.0,358.62304237918215,358.62304237918215,11,7,338.8849138076316,0
10852,164.71,-255.4050861923684,-255.4050861923684,-255.4050861923684,2,-235.66695762081784,164.71,-235.66695762081784,250.51,164.71,164.71,-255.4050861923684,-255.4050861923684,-255.4050861923684,164.71,-235.66695762081784,-235.66695762081784,2,1,-255.4050861923684,0
10853,8.25,-411.8650861923684,-411.8650861923684,-411.8650861923684,1,-392.1269576208178,8.25,-392.1269576208178,8.25,8.25,8.25,-411.8650861923684,-411.8650861923684,-411.8650861923684,8.25,-392.1269576208178,-392.1269576208178,1,1,-411.8650861923684,0
10854,343.49,-76.62508619236837,-76.62508619236837,-76.62508619236837,3,-56.886957620817846,343.49,-56.886957620817846,1919.7,413.44,343.49,-76.62508619236837,-76.62508619236837,-76.62508619236837,343.49,-56.886957620817846,-56.886957620817846,3,3,-76.62508619236837,0
10855,1951.56,-463.35313353661286,240.52474142289486,325.6349138076316,43,345.37304237918215,745.75,-450.70174572490697,745.75,7185.06,745.75,325.6349138076316,325.6349138076316,325.6349138076316,745.75,345.37304237918215,345.37304237918215,40,24,325.6349138076316,0
10856,743.25,-1286.807175216777,-706.0252585771052,-961.6452585771052,23,-136.05695762081785,298.7,-1258.6347881040892,459.3,9348.8,226.5,-961.6452585771052,-155.79508619236842,-193.61508619236838,264.32,-173.87695762081782,-902.4308728624536,20,21,-193.61508619236838,0
10857,873.92,-771.281216896941,-393.2952585771052,-608.1553806349033,22,54.623042379182145,619.4,-727.5878304832713,16083.44,3735.73,455.0,-229.23017238473682,34.88491380763162,34.88491380763162,455.0,54.623042379182145,-581.7308728624536,20,17,34.88491380763162,0
10858,1524.0,334.1729971679598,-293.4650861923684,-361.0770028320402,9,598.6230423791823,828.75,322.8691271375465,828.75,1974.0,398.35,-293.4650861923684,614.144041680164,13.494041680164116,999.0,-2.026957620817825,-372.3808728624536,9,7,-293.4650861923684,0
10859,115.28,-304.8350861923684,-304.8350861923684,-845.9920890244085,2,-285.0969576208179,763.95,-285.0969576208179,2798.390000000001,131.84,450.26,-689.630172384737,-304.8350861923684,65.40404168016408,115.28,49.883042379182136,-837.5578304832715,2,1,-304.8350861923684,0
10860,195.0,-225.11508619236838,-225.11508619236838,-225.11508619236838,8,-205.37695762081782,195.0,-205.37695762081782,195.0,330.25,195.0,-225.11508619236838,-225.11508619236838,-225.11508619236838,195.0,-205.37695762081782,-205.37695762081782,7,5,-225.11508619236838,0
10861,1045.1,-179.98613070457264,-734.5301723847368,-1284.7603447694735,7,539.0230423791821,395.7,-156.0308728624536,556.3,1803.3,226.5,-1284.7603447694735,554.5440416801641,-193.61508619236838,939.4,-173.87695762081782,-1205.8078304832711,6,3,-193.61508619236838,0
10862,20.0,-400.1150861923684,-400.1150861923684,-5902.051919147773,11,-380.3769576208178,5294.030000000002,-380.3769576208178,6962.31,227.56,939.4,-400.1150861923684,-400.1150861923684,554.5440416801641,20.0,539.0230423791821,-6316.901771003717,11,3,-400.1150861923684,0
10863,2542.0,1737.0289554877954,1949.884913807632,903.6459943359198,5,1969.6230423791824,3283.3,1741.2460847583645,8743.259999999998,7545.0,2370.0,1619.4698276152633,1949.884913807632,1949.884913807632,2370.0,1969.6230423791824,881.038254275093,3,3,1949.884913807632,0
10864,242.0,-178.11508619236838,-178.11508619236838,-178.11508619236838,4,-158.37695762081785,242.0,-158.37695762081785,242.0,1041.22,242.0,-178.11508619236838,-178.11508619236838,-178.11508619236838,242.0,-158.37695762081785,-158.37695762081785,5,2,-178.11508619236838,0
10865,1284.23,59.14386929542735,-15.800172384736754,54.38491380763162,20,74.12304237918215,474.5,83.09912713754647,474.5,2076.91,474.5,54.38491380763162,74.94404168016409,54.38491380763162,474.5,74.12304237918215,74.12304237918215,18,11,54.38491380763162,0
10866,905.0,484.8849138076316,484.8849138076316,484.8849138076316,5,504.6230423791822,905.0,504.6230423791822,905.0,1258.3,905.0,484.8849138076316,484.8849138076316,484.8849138076316,905.0,504.6230423791822,504.6230423791822,3,4,484.8849138076316,0
10867,71.95,-348.1650861923684,-348.1650861923684,-348.1650861923684,2,-328.4269576208178,71.95,-328.4269576208178,71.95,71.95,71.95,-348.1650861923684,-348.1650861923684,-348.1650861923684,71.95,-328.4269576208178,-328.4269576208178,2,1,-348.1650861923684,0
10868,1290.94,870.8249138076317,870.8249138076317,870.8249138076317,1,890.5630423791823,1290.94,890.5630423791823,1290.94,1290.94,1290.94,870.8249138076317,870.8249138076317,870.8249138076317,1290.94,890.5630423791823,890.5630423791823,1,1,870.8249138076317,0
10869,139.74,-280.37508619236837,-280.37508619236837,-280.37508619236837,13,-260.63695762081784,139.74,-260.63695762081784,139.74,1120.77,139.74,-280.37508619236837,-280.37508619236837,-280.37508619236837,139.74,-260.63695762081784,-260.63695762081784,10,11,-280.37508619236837,0
10870,47.74,-757.2310445122043,-385.1650861923684,-998.9129611518761,13,-365.4269576208178,575.77,-753.0139152416357,678.6,1495.44,389.76,-385.1650861923684,-372.0659583198359,4.9040416801640845,34.95,-10.616957620817855,-1025.7378304832714,10,10,-385.1650861923684,0
10871,678.45,-966.7512168969412,-645.3952585771051,1207.0289554877957,31,-13.376957620817848,2012.0,-923.0578304832712,2147.0,1423.35,1625.0,-33.11508619236838,-33.11508619236838,1240.144041680164,387.0,1224.6230423791824,1211.2460847583645,24,14,-33.11508619236838,0
10872,1259.1,-386.10121689694097,-940.6452585771052,-257.2301723847368,8,539.0230423791821,583.0,-342.40783048327137,3703.96,2017.3,369.0,-257.2301723847368,554.5440416801641,-51.11508619236838,939.4,-31.37695762081785,-217.7539152416357,7,4,-51.11508619236838,0
10873,1083.19,275.74970555746535,-246.70508619236838,-246.70508619236838,9,509.4030423791821,173.41,282.43608475836425,173.41,1477.47,173.41,-246.70508619236838,522.4547917498337,-246.70508619236838,909.78,-226.96695762081782,-226.96695762081782,8,7,-246.70508619236838,0
10874,834.9,414.7849138076316,414.7849138076316,414.7849138076316,4,434.5230423791821,834.9,434.5230423791821,2604.9,1178.3,834.9,414.7849138076316,414.7849138076316,414.7849138076316,834.9,434.5230423791821,434.5230423791821,4,4,414.7849138076316,0
10875,186.69,-233.42508619236838,-233.42508619236838,-233.42508619236838,2,-213.68695762081782,186.69,-213.68695762081782,186.69,186.69,186.69,-233.42508619236838,-233.42508619236838,-233.42508619236838,186.69,-213.68695762081782,-213.68695762081782,2,2,-233.42508619236838,0
10876,359.48,-445.49104451220427,-320.3050861923684,-320.3050861923684,4,-140.70695762081786,99.81,-441.2739152416357,99.81,483.59,99.81,-320.3050861923684,-125.18595831983588,-320.3050861923684,259.67,-300.5669576208178,-300.5669576208178,4,4,-320.3050861923684,0
10877,1405.71,565.4798276152632,565.4798276152632,213.5349138076316,4,371.68304237918215,633.65,604.9560847583642,673.55,1525.65,633.65,213.5349138076316,351.9449138076316,213.5349138076316,772.06,233.27304237918213,233.27304237918213,4,4,213.5349138076316,0
10878,144.4,-275.7150861923684,-275.7150861923684,-275.7150861923684,6,-255.97695762081784,144.4,-255.97695762081784,144.4,636.4,144.4,-275.7150861923684,-275.7150861923684,-275.7150861923684,144.4,-255.97695762081784,-255.97695762081784,7,2,-275.7150861923684,0
10879,561.29,-699.0552585771053,-699.0552585771053,-1007.6703447694736,3,-9.566957620817846,672.79,-639.8408728624536,731.14,561.29,390.81,-1007.6703447694736,-29.30508619236838,-29.30508619236838,390.81,-9.566957620817846,-928.7178304832713,3,2,-29.30508619236838,0
10880,787.0899999999998,-402.73700283204033,133.06491380763157,133.06491380763157,7,152.8030423791821,553.18,-414.0408728624535,553.18,919.73,553.18,133.06491380763157,133.06491380763157,133.06491380763157,553.18,152.8030423791821,152.8030423791821,9,4,133.06491380763157,0
10881,113.56,-306.5550861923684,-306.5550861923684,72.73965523052647,3,-286.8169576208178,1753.1999999999996,-286.8169576208178,13783.69,113.56,894.08,72.73965523052647,-306.5550861923684,473.96491380763166,113.56,493.7030423791822,151.6921695167286,3,1,473.96491380763166,0
10882,792.94,-2049.4959695199727,-1098.3603447694736,-2629.5681806021794,1,-53.75695762081784,1790.02,-2009.6987033457249,4430.31,2593.36,848.4,-1482.495430961842,-73.49508619236838,463.544041680164,346.62,448.0230423791821,-2614.126533828997,1,1,-73.49508619236838,1
10883,2126.99,1322.0189554877957,1698.2749138076315,281.81512220845207,10,1718.013042379182,2626.21,1326.2360847583639,5719.419999999999,2133.71,2118.39,1698.2749138076315,1698.2749138076315,1698.2749138076315,2118.39,1718.013042379182,223.9482542750929,10,4,1698.2749138076315,0
10884,3883.65,1468.736866463387,459.9047414228949,546.5809081435514,15,1224.6230423791824,3346.350000000001,1481.3882542750928,8806.309999999998,8171.33,2370.0,1262.4047414228949,1240.144041680164,1949.884913807632,1625.0,1969.6230423791824,543.711296654275,13,13,1949.884913807632,0
10885,2004.0,1199.0289554877957,1334.8849138076316,1334.8849138076316,15,1354.6230423791824,1755.0,1203.2460847583645,1755.0,2369.67,1755.0,1334.8849138076316,1334.8849138076316,1334.8849138076316,1755.0,1354.6230423791824,1354.6230423791824,15,11,1334.8849138076316,0
10886,409.0,-431.23017238473676,-431.23017238473676,-760.2301723847368,11,-31.37695762081785,80.0,-391.75391524163564,470.0,796.77,40.0,-760.2301723847368,-51.11508619236838,-380.1150861923684,369.0,-360.3769576208178,-720.7539152416357,11,8,-380.1150861923684,0
10887,99.21,-705.7610445122043,-356.2150861923684,-356.2150861923684,5,-336.47695762081787,63.9,-701.5439152416358,157.04,99.21,63.9,-356.2150861923684,-349.5459583198359,-356.2150861923684,63.9,-336.47695762081787,-336.47695762081787,5,3,-356.2150861923684,0
10888,500.8,-724.2861307045728,-404.23017238473676,-1009.1720890244086,7,-107.37695762081785,600.77,-700.3308728624536,1856.7,2192.96,293.0,-404.23017238473676,-127.11508619236838,-127.11508619236838,293.0,-107.37695762081785,-1000.7378304832713,7,5,-127.11508619236838,0
10889,3872.27,1143.0191638886165,-386.1150861923684,-224.29017238473668,8,1988.2930423791825,615.94,1069.631296654275,1237.35,5050.67,581.94,-224.29017238473668,2003.8140416801639,161.82491380763167,2388.67,181.5630423791822,-184.81391524163564,7,5,161.82491380763167,0
10890,65.67,-739.3010445122043,-360.4150861923684,-360.4150861923684,3,-340.6769576208178,59.7,-735.0839152416356,59.7,89.41,59.7,-360.4150861923684,-360.4150861923684,-360.4150861923684,59.7,-340.6769576208178,-340.6769576208178,3,3,-360.4150861923684,0
10891,31.77,-388.3450861923684,-388.3450861923684,-388.3450861923684,3,-368.6069576208178,31.77,-368.6069576208178,31.77,31.77,31.77,-388.3450861923684,-388.3450861923684,-388.3450861923684,31.77,-368.6069576208178,-368.6069576208178,2,3,-388.3450861923684,0
10892,579.55,159.43491380763157,159.43491380763157,159.43491380763157,11,179.17304237918208,579.55,179.17304237918208,1756.47,3495.8100000000004,579.55,159.43491380763157,159.43491380763157,159.43491380763157,579.55,179.17304237918208,179.17304237918208,11,10,159.43491380763157,0
10893,44.91,-795.3201723847368,-795.3201723847368,-409.12508619236837,14,-366.4569576208177,10.99,-755.8439152416356,10.99,319.0100000000001,10.99,-409.12508619236837,-386.19508619236836,-409.12508619236837,33.92,-389.3869576208177,-389.3869576208177,14,8,-409.12508619236837,0
10894,900.0,479.8849138076316,479.8849138076316,479.8849138076316,1,499.6230423791822,900.0,499.6230423791822,900.0,900.0,900.0,479.8849138076316,479.8849138076316,479.8849138076316,900.0,499.6230423791822,499.6230423791822,1,1,479.8849138076316,0
10895,112.14,-307.9750861923684,-307.9750861923684,-1153.9671752167772,7,-288.2369576208178,876.09,-288.2369576208178,2910.53,117.3,450.26,-997.6052585771052,-307.9750861923684,65.40404168016408,112.14,49.883042379182136,-1125.794788104089,6,5,-304.8350861923684,0
10896,63.06,-357.0550861923684,-357.0550861923684,-357.0550861923684,6,-337.3169576208178,63.06,-337.3169576208178,140.88,486.95,63.06,-357.0550861923684,-357.0550861923684,-357.0550861923684,63.06,-337.3169576208178,-337.3169576208178,5,4,-357.0550861923684,0
10897,122.77,-1104.785380634903,-737.4101723847368,-352.6150861923684,7,-332.8769576208178,67.5,-1078.3608728624536,67.5,287.77,67.5,-352.6150861923684,-352.6150861923684,-352.6150861923684,67.5,-332.8769576208178,-332.8769576208178,6,5,-352.6150861923684,0
10898,702.1,281.9849138076316,281.9849138076316,281.9849138076316,5,301.72304237918223,702.1,301.72304237918223,702.1,780.0,702.1,281.9849138076316,281.9849138076316,281.9849138076316,702.1,301.72304237918223,301.72304237918223,5,3,281.9849138076316,0
