,merchantnum_amount_week_diff_max_1,merchantnum_amount_max_3,newmerch_30,cardnum_state_30,cardnum_state_15,newmerch_7,merchantnum_cardnum_3,cardnum_merchantnum_15,cardnum_merchantnum_30,cardnum_zip_7,Fraud
80067,-343.1054636937648,25.0,0,4,2,0,1,4,7,2,0
80068,-203.5654636937648,164.54,0,5,2,0,1,2,5,3,0
80069,12.144536306235235,380.25,0,5,1,0,1,1,5,0,0
80070,-354.5454636937648,13.56,0,1,1,0,1,1,1,1,0
80071,1205.8945363062353,1574.0,0,1,1,0,1,1,1,1,0
80072,-319.8254636937648,627.0,0,3,3,0,2,4,4,4,0
80073,1715.7745363062354,2083.88,2,13,9,0,1,12,21,3,0
80074,1030.124536306235,1398.23,2,8,3,0,2,4,14,2,0
80075,-331.75546369376474,345.28,0,3,3,0,2,4,4,3,0
80076,-140.47546369376477,227.63,3,11,4,0,1,7,16,2,0
80077,1351.8945363062353,2257.0,0,2,1,0,2,1,2,1,0
80078,-242.2554636937648,125.85,4,6,3,0,1,5,12,3,0
80079,-313.18546369376475,54.92,0,2,1,0,1,1,2,1,0
80080,33.24453630623526,401.35,1,7,6,1,1,8,10,6,0
80081,9.69453630623525,377.8,7,16,8,1,1,13,31,5,0
80082,685.3945363062353,1053.5,0,1,1,0,1,1,1,1,0
80083,194.89453630623524,1328.92,2,3,3,2,3,5,5,3,0
80084,-49.56546369376474,7334.0,0,7,6,0,9,8,9,2,0
80085,468.1745363062352,1995.0,2,9,6,0,5,8,15,8,0
80086,-326.1054636937648,42.0,2,6,5,0,1,6,10,2,0
80087,1709.8945363062353,2078.0,0,5,3,0,1,5,10,3,0
80088,-320.1354636937648,47.97,0,2,1,0,1,1,2,0,0
80089,-8.885463693764734,359.22,0,4,1,0,1,1,5,1,0
80090,526.3445363062352,894.45,3,4,2,0,3,3,9,1,0
80091,2091.8945363062353,2460.0,0,1,1,0,3,1,1,1,0
80092,2127.8945363062353,2496.0,0,7,3,0,1,6,11,5,0
80093,-93.10546369376476,275.0,1,7,4,1,1,5,8,3,0
80094,520.8145363062351,1328.92,4,21,17,2,4,35,48,9,0
80095,-280.74546369376475,87.36,0,9,5,0,1,6,12,2,0
80096,-24.095463693764767,794.97,0,6,3,0,9,3,6,1,0
80097,-286.1554636937648,81.95,0,6,4,0,1,5,8,1,0
80098,-227.61546369376475,140.49,3,6,5,1,1,7,11,3,0
80099,526.3445363062352,894.45,7,16,8,1,4,14,32,6,0
80100,205.49453630623526,573.6,0,5,1,0,1,1,6,1,0
80101,-280.6054636937648,87.5,2,3,2,2,1,6,7,4,0
80102,161.89453630623527,530.0,2,8,7,2,1,9,11,7,0
80103,-268.1054636937648,100.0,0,5,1,0,1,1,5,1,0
80104,-248.1254636937648,216.5,2,6,5,2,8,7,12,6,0
80105,-338.1054636937648,30.0,0,4,3,0,1,3,6,0,0
80106,-24.095463693764767,794.97,0,1,1,0,10,1,1,1,0
80107,-248.1254636937648,216.5,1,5,4,0,8,4,5,2,0
80108,-221.3754636937648,1673.42,0,4,2,0,2,4,7,2,0
80109,-356.9754636937648,11.13,1,3,3,0,1,5,6,2,0
80110,-335.93546369376475,32.17,3,9,7,3,1,8,14,5,0
80111,2048.8945363062353,2483.0,0,8,8,0,5,8,8,8,0
80112,-111.10546369376476,257.0,7,16,8,1,1,14,32,6,0
80113,-362.1054636937648,6.0,1,1,1,1,1,1,1,1,0
80114,-59.90546369376477,308.2,1,3,2,1,1,2,3,2,0
80115,471.74453630623526,1299.9,4,15,11,1,2,27,47,9,0
80116,190.89453630623524,559.0,1,4,4,1,1,6,7,5,0
80117,526.3445363062352,894.45,7,16,8,1,4,14,32,6,0
80118,975.2745363062354,1343.38,0,4,2,0,1,1,3,1,0
80119,-108.75546369376474,259.35,3,7,3,1,1,2,9,2,0
80120,-325.8554636937648,42.25,1,8,5,0,1,8,14,3,0
80121,-337.55546369376475,84.0,1,10,5,0,2,6,15,1,0
80122,-49.56546369376474,7334.0,0,2,1,0,10,1,2,1,0
80123,-328.7154636937648,188.39,0,3,1,0,3,1,3,1,0
80124,580.8945363062353,949.0,7,12,10,1,1,15,20,5,0
80125,256.89453630623524,625.0,0,5,2,0,1,2,5,1,0
80126,-273.19546369376474,822.71,3,12,7,0,4,12,20,3,0
80127,231.89453630623524,600.0,5,16,12,3,1,21,33,11,0
80128,-145.93546369376475,222.17,3,7,6,1,1,8,12,4,0
80129,1030.124536306235,1398.23,2,8,3,0,2,4,14,2,0
80130,145.89453630623527,514.0,2,10,4,0,1,4,11,3,0
80131,-36.30546369376475,547.48,7,16,9,1,7,15,33,7,0
80132,823.8945363062352,1192.0,0,12,6,0,1,7,13,4,0
80133,65.85453630623522,433.96,2,9,2,0,1,3,12,3,0
80134,-345.0354636937648,23.07,1,7,3,0,1,2,8,1,0
80135,-33.705463693764784,572.0,1,6,5,1,2,8,11,2,0
80136,-345.50546369376474,22.6,5,6,5,5,1,11,16,8,0
80137,-362.1054636937648,48.75,0,11,9,0,2,13,25,4,0
80138,-216.9354636937648,216.3,2,4,3,2,1,6,7,5,0
80139,289.50453630623525,657.61,0,5,1,0,1,1,5,1,0
80140,-334.1054636937648,34.0,0,4,4,0,1,5,5,4,0
80141,580.8945363062353,949.0,7,12,10,1,1,15,20,5,0
80142,286.89453630623524,655.0,3,7,4,2,1,5,11,3,0
80143,776.8945363062352,1145.0,2,6,5,1,1,6,9,1,0
80144,-220.7854636937648,147.32,3,3,3,1,1,5,5,2,0
80145,1231.8945363062353,1600.0,4,6,4,1,1,5,10,4,0
80146,-197.4954636937648,188.39,1,5,4,0,4,3,4,2,0
80147,620.2945363062353,988.4,0,5,3,0,1,4,6,2,0
80148,1146.8945363062353,1515.0,0,3,3,0,1,4,4,2,0
80149,-339.7354636937648,28.37,4,3,3,4,1,6,6,4,0
80150,-309.8854636937648,58.22,1,4,4,1,1,5,5,3,0
80151,-305.1054636937648,63.0,3,7,6,1,1,8,12,4,0
80152,823.8945363062352,1192.0,0,12,6,0,1,7,13,4,0
80153,-243.1054636937648,125.0,0,3,2,0,1,4,7,5,0
80154,-280.6054636937648,87.5,2,4,3,2,1,6,7,5,0
80155,1709.8945363062353,2078.0,4,6,5,1,2,5,8,3,0
80156,-236.0354636937648,132.07,7,17,10,1,1,16,34,8,0
80157,-288.1554636937648,79.95,3,4,2,0,1,3,6,2,0
80158,-33.705463693764784,572.0,4,12,8,0,2,14,24,3,0
80159,-104.60546369376476,263.5,0,1,1,0,1,1,1,1,0
80160,-305.1054636937648,63.0,3,7,6,1,1,8,12,4,0
80161,1219.6545363062353,1587.76,3,7,4,1,1,4,10,3,0
80162,-255.92546369376475,112.18,1,6,5,0,1,4,5,3,0
80163,-289.1054636937648,79.0,0,1,1,0,1,1,1,1,0
80164,-174.10546369376476,194.0,0,0,0,0,1,0,0,0,0
80165,26.89453630623524,395.0,1,4,4,1,1,5,5,3,0
80166,2064.8945363062353,2433.0,6,17,15,2,1,23,38,8,0
80167,-81.31546369376474,907.57,0,1,1,0,4,1,1,1,0
80168,-274.45546369376467,93.65,0,15,12,0,2,19,29,6,0
80169,-149.08546369376475,1673.42,0,4,2,0,2,4,7,2,0
80170,-46.355463693764754,321.75,1,1,1,1,1,1,1,1,0
80171,1313.8945363062353,1682.0,0,2,1,0,3,1,2,1,0
80172,-343.1054636937648,25.0,1,3,3,0,2,4,6,2,0
80173,-201.1054636937648,167.0,1,2,1,1,1,1,2,1,0
80174,-278.1554636937648,89.95,3,8,6,0,1,7,12,2,0
80175,1021.8945363062352,1390.0,0,3,3,0,2,3,3,2,0
80176,846.3945363062352,1214.5,6,7,6,1,1,9,15,2,0
80177,-176.57546369376476,191.53,1,2,2,1,1,2,2,2,0
80178,371.1545363062352,1975.28,1,8,7,1,5,8,11,7,0
80179,-49.56546369376474,7334.0,1,9,1,0,11,1,9,1,0
80180,351.8945363062353,720.0,0,2,0,0,1,0,2,0,0
80181,500.2645363062352,1975.28,0,8,5,0,6,6,13,6,0
80182,520.8145363062351,1328.92,0,6,3,0,5,3,6,4,0
80183,520.8145363062351,1328.92,1,4,2,0,6,2,5,1,0
80184,487.5245363062352,855.63,2,3,2,1,1,3,5,1,0
80185,331.89453630623524,700.0,1,1,1,1,1,1,1,1,0
80186,131.87453630623526,499.98,2,9,2,0,1,3,12,3,0
80187,-353.1054636937648,15.0,0,3,3,0,1,5,5,5,0
80188,1618.8945363062353,1987.0,7,12,10,1,1,15,20,5,0
80189,904.3945363062352,1272.5,0,1,1,0,1,1,1,1,0
80190,129.74453630623526,497.85,0,7,5,0,1,6,8,3,0
80191,23409.894536306234,23778.0,4,21,18,2,5,36,49,10,0
80192,589.8945363062353,2462.7,0,8,7,0,2,10,14,5,0
80193,500.2645363062352,1975.28,1,8,7,1,6,8,11,7,0
80194,231.84453630623528,599.95,2,6,5,0,1,6,10,2,0
80195,319.38453630623525,794.97,0,3,2,0,10,1,2,2,0
80196,1265.8945363062353,1634.0,1,5,2,0,1,2,6,1,0
80197,500.2645363062352,1975.28,0,2,2,0,7,2,2,2,0
80198,-168.19546369376474,199.91,3,4,4,1,1,5,5,1,0
80199,-164.10546369376473,204.0,1,4,3,0,1,5,7,1,0
80200,-308.1054636937648,60.0,1,4,2,1,1,3,7,1,0
80201,-18.10546369376476,350.0,1,2,2,1,1,3,3,1,0
80202,-193.86546369376475,174.24,0,3,1,0,1,1,3,1,0
80203,-130.28546369376477,447.4,1,5,5,1,2,5,6,5,0
80204,-76.10546369376476,292.0,0,6,3,0,2,4,10,1,0
80205,-318.1554636937648,49.95,2,4,4,1,1,4,4,2,0
80206,70.60453630623522,438.71,0,6,4,0,2,7,11,2,0
80207,-228.7454636937648,822.71,2,10,5,0,5,5,14,1,0
80208,-278.1054636937648,1476.11,3,14,11,1,2,17,25,6,0
80209,928.8845363062352,1298.99,0,2,2,0,3,2,2,1,1
80210,-341.1054636937648,27.0,1,3,3,1,1,3,4,3,0
80211,520.8145363062351,1328.92,1,5,5,1,7,6,7,6,0
80212,966.8945363062352,1335.0,2,4,3,0,1,3,4,2,0
80213,450.2645363062352,818.37,1,4,4,0,1,5,7,2,0
80214,70.60453630623522,438.71,0,8,5,0,3,7,14,7,0
80215,-209.9054636937648,337.29,2,7,6,2,3,8,13,7,0
80216,-358.1054636937648,46.79,3,4,2,0,2,4,7,2,0
80217,-313.1054636937648,55.0,1,1,1,1,1,1,1,1,0
80218,430.8945363062352,799.0,0,2,1,0,1,1,2,1,0
80219,500.2645363062352,1975.28,1,8,7,1,7,8,11,7,0
80220,2091.8945363062353,2460.0,0,5,3,0,3,5,10,3,0
80221,1030.124536306235,1398.23,2,8,3,0,2,4,14,2,0
80222,186.64453630623524,554.75,0,7,6,0,2,8,9,3,0
80223,904.3945363062352,1272.5,0,1,1,0,1,1,1,1,0
80224,2091.8945363062353,2460.0,0,5,3,0,3,5,10,3,0
80225,-278.2254636937648,89.88,6,16,12,4,1,22,34,12,0
80226,-349.3554636937648,1163.48,2,6,3,0,3,6,11,2,0
80227,102.79453630623522,470.9,0,11,4,0,1,4,11,2,0
80228,-157.86546369376475,210.24,3,11,5,0,1,7,18,1,0
80229,-142.35546369376473,225.75,1,4,2,1,1,3,7,1,0
80230,-160.10546369376473,208.0,1,2,2,0,1,2,6,2,0
80231,-248.1254636937648,216.5,0,5,4,0,9,4,5,2,0
80232,1691.8945363062353,2060.0,1,2,1,1,1,1,3,1,0
80233,-52.855463693764754,315.25,0,11,8,0,2,8,14,3,0
80234,500.2645363062352,1975.28,0,4,2,0,8,2,4,1,0
80235,-293.1054636937648,75.0,0,4,4,0,1,6,6,6,0
80236,129.74453630623526,497.85,3,8,7,1,2,9,13,5,0
80237,-231.7454636937648,136.36,1,7,5,0,1,6,10,2,0
80238,526.3445363062352,894.45,1,5,3,0,5,7,15,2,0
80239,-203.1054636937648,165.0,0,2,2,0,1,2,2,2,0
80240,528.8945363062353,897.0,6,8,4,1,1,4,11,2,0
80241,1215.5845363062351,1583.69,0,4,4,0,1,6,6,6,0
80242,-274.30546369376475,466.2,2,6,3,0,2,7,12,4,0
80243,573.4945363062353,941.6,0,4,3,0,1,3,5,2,0
80244,23409.894536306234,23778.0,0,10,9,0,6,11,15,3,0
80245,-326.1454636937648,41.96,6,8,5,1,1,7,13,2,0
80246,1831.8945363062353,2200.0,2,5,4,1,1,4,5,2,0
80247,-353.2054636937648,14.9,1,4,1,0,1,1,6,1,0
80248,-190.1054636937648,178.0,1,9,6,0,1,9,15,4,0
80249,48.894536306235246,417.0,1,5,4,0,1,4,12,1,0
80250,-288.5054636937648,79.6,3,9,7,0,1,8,13,3,0
80251,-251.6054636937648,170.67,1,7,3,0,1,3,11,1,0
80252,-257.6054636937648,110.5,2,5,4,2,1,7,8,6,0
80253,-312.1054636937648,56.0,1,4,3,1,1,5,8,6,0
80254,231.84453630623528,599.95,2,6,5,0,1,6,10,2,0
80255,-148.57546369376473,219.53,2,8,7,2,1,10,12,7,0
80256,-263.1054636937648,105.0,2,4,3,2,1,4,5,3,0
80257,186.64453630623524,554.75,0,9,7,0,3,10,13,3,0
80258,-345.4554636937648,22.65,8,18,8,0,1,11,31,3,0
80259,36.89453630623524,405.0,0,3,3,0,1,3,3,3,0
80260,-157.45546369376476,210.65,0,4,2,0,1,2,6,2,0
80261,456.8945363062352,825.0,1,4,4,0,1,4,4,2,0
80262,874.6245363062352,1242.73,2,2,2,1,1,2,2,1,0
80263,205.49453630623526,573.6,0,3,2,0,2,2,3,1,0
80264,256.89453630623524,625.0,0,5,2,0,1,2,5,1,0
80265,-303.70546369376467,164.76,1,3,3,1,2,3,3,3,0
80266,-28.10546369376476,340.0,3,7,4,2,1,6,12,4,0
80267,1715.7745363062354,2083.88,2,13,9,0,1,12,21,3,0
80268,-134.60546369376476,233.5,1,8,4,1,1,4,10,1,0
80269,823.8945363062352,1192.0,0,1,1,0,2,1,1,1,0
80270,826.8945363062352,1195.0,1,4,4,0,1,4,4,2,0
80271,236.89453630623524,605.0,3,4,2,0,1,4,7,2,0
80272,39.39453630623524,407.5,3,2,2,0,1,6,7,2,0
80273,70.60453630623522,438.71,0,4,1,0,4,1,4,1,0
80274,2048.8945363062353,2483.0,1,5,5,1,6,6,6,4,0
80275,-114.10546369376476,254.0,1,4,2,0,2,2,4,1,0
80276,941.8945363062352,1310.0,0,4,4,0,1,6,6,5,0
80277,924.3945363062352,1292.5,5,21,18,3,1,37,50,11,0
80278,-367.018336781949,12.4,5,14,11,2,1,28,47,10,0
80279,-309.418336781949,70.0,8,18,9,0,2,12,31,4,0
80280,-364.418336781949,794.97,0,5,5,0,7,5,5,5,0
80281,-200.418336781949,179.0,1,8,3,0,1,3,10,1,0
80282,-200.418336781949,179.0,0,1,1,0,2,1,1,1,0
80283,-339.498336781949,39.92,6,16,12,4,1,23,35,12,0
80284,-19.518336781949014,23778.0,1,10,6,1,7,9,16,7,0
80285,-277.418336781949,2077.35,6,17,15,2,8,23,38,8,0
80286,-310.278336781949,794.97,0,1,1,0,8,1,1,1,0
80287,-330.738336781949,48.68,2,6,2,1,1,3,9,3,0
80288,-309.418336781949,70.0,0,2,2,0,3,2,2,1,0
80289,-14.098336781949,365.32,1,5,5,0,2,5,5,1,0
80290,238.591663218051,618.01,1,4,2,1,1,3,7,1,0
80291,-122.598336781949,2077.35,0,5,5,0,9,7,7,6,0
80292,426.77166321805123,806.19,3,8,7,1,2,10,14,6,0
80293,-56.618336781948976,322.8,4,9,7,0,1,7,14,1,0
80294,-325.9383367819491,53.48,0,1,1,0,1,1,1,1,0
80295,227.13166321805096,606.55,0,3,2,0,1,2,3,2,0
80296,-329.428336781949,49.99,6,14,11,3,1,29,48,11,0
80297,-149.01833678194902,230.4,3,9,7,0,1,9,14,3,0
80298,-339.808336781949,39.61,3,6,2,2,1,4,10,3,0
80299,-362.898336781949,16.52,0,11,6,0,1,6,12,2,0
80300,-14.098336781949,365.32,0,2,2,0,3,1,1,1,0
80301,-69.51833678194902,509.9,2,6,4,0,1,5,10,3,0
80302,-359.468336781949,19.95,1,1,1,1,1,1,1,1,0
80303,1119.111663218051,1974.17,6,16,12,4,3,24,36,13,0
80304,-349.668336781949,29.75,3,5,5,3,1,8,9,7,0
80305,-254.468336781949,124.95,0,12,2,0,1,2,14,1,0
80306,-74.46833678194899,304.95,3,5,5,3,1,8,9,7,0
80307,238.591663218051,618.01,1,4,2,1,1,3,7,1,0
80308,916.5716632180513,1297.99,0,1,1,0,3,1,1,1,1
80309,-309.418336781949,70.0,0,1,1,0,4,1,1,1,0
80310,-200.418336781949,179.0,1,8,3,0,2,3,10,1,0
80311,-186.938336781949,247.47,0,1,1,0,5,1,1,1,0
80312,-200.418336781949,179.0,1,8,3,0,2,3,10,1,0
80313,-326.1352082501664,61.19,1,2,2,1,1,2,2,2,0
80314,-183.05520825016632,2417.0,2,8,7,2,3,9,14,8,0
80315,-244.05520825016632,143.27,0,1,1,0,2,2,5,1,0
80316,546.6447917498339,2417.0,0,6,4,0,4,4,6,3,0
80317,427.6747917498337,815.0,0,4,3,0,1,3,4,1,0
80318,-144.12520825016634,243.2,3,9,7,0,1,9,14,3,0
80319,546.6447917498339,2417.0,0,6,6,0,5,8,8,7,0
80320,546.6447917498339,2417.0,1,7,7,0,6,6,8,5,0
80321,-277.9252082501663,109.4,6,16,12,4,1,24,37,14,0
80322,-357.3252082501663,30.0,0,1,1,0,1,1,1,1,0
80323,-357.3252082501663,30.0,0,1,1,0,1,1,1,1,0
80324,-351.4452082501664,35.88,2,4,3,1,1,6,9,5,0
80325,-142.32520825016633,245.0,0,2,2,0,1,2,2,1,0
80326,907.6647917498336,1296.99,0,1,1,0,3,1,1,1,1
80327,-365.6852082501664,365.32,0,3,3,0,4,4,4,2,0
80328,-332.30520825016634,1634.0,1,5,4,0,2,5,6,1,0
80329,-377.9059583198359,6.95,6,17,15,2,1,22,38,7,0
80330,-313.6759583198359,71.18,0,2,2,0,1,1,2,2,0
80331,-350.39595831983587,34.46,0,7,5,0,1,6,10,4,0
80332,-89.0459583198359,295.81,0,6,6,0,1,9,9,8,0
80333,510.1440416801641,895.0,0,2,2,0,1,2,2,0,0
80334,-343.9759583198359,40.88,3,10,4,0,1,5,15,2,0
80335,434.1440416801641,819.0,1,2,2,0,1,2,3,2,0
80336,5603.9440416801635,5988.8,5,21,17,2,1,34,48,7,0
80337,1716.3340416801639,2101.19,1,7,4,0,1,7,11,3,0
80338,-216.35595831983588,168.5,0,12,6,0,1,7,14,4,0
80339,-254.5559583198359,130.3,8,18,11,2,1,15,33,8,0
80340,31.81404168016411,416.67,2,4,3,0,1,4,10,2,0
80341,-354.77595831983587,30.08,3,9,5,3,1,8,13,5,0
80342,-328.6159583198359,56.24,0,2,1,0,1,2,3,1,0
80343,-149.8559583198359,235.0,0,1,1,0,1,1,1,1,0
80344,-324.8559583198359,60.0,3,3,3,2,1,6,6,3,0
80345,-192.4559583198359,192.4,0,4,4,0,1,4,4,4,0
80346,-374.0559583198359,10.8,7,14,11,4,1,28,48,12,0
80347,-351.6559583198359,33.2,2,10,4,0,1,6,13,2,0
80348,-319.7159583198359,65.14,7,17,9,1,1,13,27,5,0
80349,344.4640416801641,729.32,1,6,1,0,2,2,7,1,0
80350,184.14404168016412,569.0,0,1,1,0,1,1,1,1,0
80351,-286.3659583198359,98.49,2,8,7,2,1,11,13,8,0
80352,-89.8559583198359,295.0,7,17,10,1,1,14,28,6,0
80353,-304.58595831983587,80.27,1,4,2,0,1,4,8,1,0
80354,-372.0559583198359,243.2,3,8,7,0,1,9,13,3,0
80355,-375.0659583198359,9.79,7,14,11,4,1,29,49,13,0
80356,982.524041680164,1367.38,0,3,3,0,1,3,3,2,0
80357,344.9640416801641,729.82,2,4,4,2,1,6,7,3,0
80358,28007.984041680167,28392.84,0,2,2,0,1,1,1,2,1
80359,-357.7559583198359,27.1,0,3,2,0,1,2,3,1,0
80360,-349.5759583198359,35.28,0,13,7,0,1,8,15,5,0
80361,-297.7159583198359,87.14,1,7,4,0,1,8,12,2,0
80362,454.664041680164,839.52,5,21,17,2,1,35,49,8,0
80363,-318.7059583198359,66.15,3,3,3,1,1,5,5,1,0
80364,-7.655958319835918,377.2,1,12,2,1,1,3,16,2,0
80365,703.3640416801642,1088.22,1,11,7,1,1,7,12,3,0
80366,-284.8559583198359,100.0,0,2,1,0,1,1,3,0,0
80367,1295.144041680164,1680.0,0,9,3,0,1,2,10,1,0
80368,-317.4759583198359,67.38,2,8,7,2,1,12,14,9,0
80369,-236.6759583198359,148.18,0,6,6,0,1,9,9,8,0
80370,1397.1440416801638,1782.0,1,6,5,0,1,8,11,5,0
80371,1488.274041680164,1873.13,1,7,3,0,1,4,11,1,0
80372,-377.4259583198359,7.43,1,10,2,0,1,2,10,2,0
80373,-341.1959583198359,43.66,6,17,13,2,1,24,37,12,0
80374,93.23404168016407,478.09,1,7,5,1,1,7,9,2,0
80375,153.7640416801641,538.62,0,7,5,0,1,5,8,2,0
80376,-40.8659583198359,343.99,2,6,3,0,1,7,11,4,0
80377,-310.1059583198359,74.75,0,1,1,0,1,1,1,1,0
80378,-341.45595831983593,43.4,1,9,8,0,2,8,9,3,0
80379,-89.8559583198359,295.0,7,17,10,1,1,14,28,6,0
80380,-117.23595831983593,267.62,2,10,8,1,1,11,16,5,0
80381,-344.1059583198359,40.75,4,9,3,1,1,7,17,4,0
80382,-173.6259583198359,211.23,0,6,6,0,1,9,9,8,0
80383,1566.1440416801638,1951.0,4,11,7,2,5,10,18,5,0
80384,644.2840416801641,1029.14,3,8,6,1,1,9,14,7,0
80385,2935.584041680165,3320.44,4,6,4,0,2,7,14,4,0
80386,756.2140416801642,1141.07,0,9,5,0,1,4,8,2,0
80387,57.1440416801641,442.0,0,8,5,0,1,5,9,4,0
80388,-366.4059583198359,18.45,1,3,2,0,1,2,3,2,0
80389,-184.85595831983588,200.0,0,4,3,0,1,3,4,2,0
80390,-155.0059583198359,229.85,2,4,1,1,1,2,7,1,0
80391,454.664041680164,839.52,3,12,7,0,2,11,21,3,0
80392,818.924041680164,1203.78,0,6,2,0,1,1,5,1,0
80393,-44.06595831983589,340.79,0,1,1,0,3,1,1,1,0
80394,-284.8559583198359,100.0,0,2,1,0,1,1,3,1,0
80395,3055.1440416801647,3440.0,6,22,18,3,1,36,50,9,0
80396,909.134041680164,1295.99,1,7,5,0,3,5,7,3,1
80397,-339.8559583198359,45.0,0,2,1,0,1,2,5,1,0
80398,43.14404168016409,428.0,2,4,1,0,1,1,5,0,0
80399,-67.4859583198359,317.37,1,2,1,1,1,1,2,1,0
80400,-101.65595831983593,283.2,0,5,2,0,1,1,5,2,0
80401,333.1440416801641,718.0,1,7,5,1,1,5,7,4,0
80402,-201.25595831983588,183.6,0,1,1,0,1,1,1,1,0
80403,-270.2459583198359,114.61,8,12,7,2,1,13,21,5,0
80404,-44.06595831983589,340.79,0,1,1,0,4,1,1,1,0
80405,662.7440416801641,1047.6,2,9,7,1,1,9,10,2,0
80406,-335.95595831983593,48.9,0,4,3,0,1,3,6,1,0
80407,-373.8559583198359,11.0,6,17,15,2,1,22,38,7,0
80408,1017.7440416801641,1402.6,1,5,2,1,1,2,6,1,0
80409,1128.714041680164,1513.57,1,6,2,0,1,2,7,1,0
80410,-121.3559583198359,263.5,0,1,1,0,1,1,1,1,0
80411,-44.06595831983589,340.79,0,2,2,0,5,2,2,0,0
80412,915.144041680164,1300.0,1,1,1,1,1,1,1,1,0
80413,2077.1440416801643,2462.0,1,1,1,1,1,1,1,1,0
80414,-44.06595831983589,340.79,0,5,4,0,6,4,7,2,0
80415,31.81404168016411,416.67,0,1,1,0,2,1,2,1,0
80416,93.23404168016407,478.09,1,4,1,0,2,1,4,1,0
80417,-236.6759583198359,148.18,1,5,4,1,2,5,6,5,0
80418,-44.06595831983589,340.79,1,7,2,0,7,3,8,2,0
80419,367.2740416801641,752.13,1,4,2,0,1,3,5,1,0
80420,-89.8559583198359,295.0,7,17,10,1,1,14,28,6,0
80421,-44.06595831983589,340.79,0,2,2,0,8,2,2,1,0
80422,-64.8559583198359,320.0,0,1,1,0,1,1,1,1,0
80423,519.4840416801642,904.34,6,7,6,1,1,9,16,2,0
80424,-119.8559583198359,265.0,1,12,8,1,1,8,13,4,0
80425,1566.1440416801638,1951.0,1,4,2,0,6,3,6,1,0
80426,-125.8559583198359,259.0,0,4,3,0,1,3,4,3,0
80427,-288.0559583198359,96.8,0,2,1,0,1,2,3,2,0
80428,-168.40595831983592,216.45,1,2,2,1,1,4,4,2,0
80429,242.88491380763162,663.0,3,9,6,1,3,9,15,8,0
80430,-335.1150861923684,85.0,1,8,5,1,1,6,10,3,0
80431,83.2149138076316,503.33,5,6,2,0,1,4,14,1,0
80432,-306.1150861923684,114.0,1,4,1,0,1,1,5,1,0
80433,604.8849138076316,1025.0,1,7,7,1,1,10,10,9,0
80434,89.88491380763162,510.0,2,7,3,1,1,4,12,2,0
80435,-47.815086192368355,372.3,2,3,3,2,1,7,7,3,0
80436,-183.11508619236838,237.0,0,6,4,0,1,5,8,3,0
80437,93.98491380763164,514.1,0,1,1,0,1,2,2,1,0
80438,222.9849138076316,643.1,0,14,3,0,1,3,15,1,0
80439,-386.1150861923684,34.0,0,2,1,0,1,1,2,1,0
80440,1988.384913807632,2408.5,2,4,3,0,1,5,11,2,0
80441,-175.11508619236838,245.0,0,3,2,0,1,2,3,2,0
80442,-147.69508619236836,272.42,4,6,4,0,1,7,14,4,0
80443,-288.31508619236837,131.8,1,4,3,0,1,3,4,2,0
80444,2079.884913807632,2500.0,7,22,15,3,1,29,51,9,0
80445,-333.7150861923684,86.4,3,7,5,1,1,7,11,4,0
80446,-348.6150861923684,71.5,2,8,4,0,1,4,9,1,0
80447,62.184913807631645,482.3,1,5,4,1,1,7,11,1,0
80448,89.93491380763163,510.05,7,16,11,2,1,14,28,6,0
80449,284.8849138076316,705.0,0,5,5,0,1,5,5,4,0
80450,-372.62508619236837,47.49,4,8,3,2,1,8,16,4,0
80451,-351.1150861923684,69.0,0,3,1,0,1,1,5,1,0
80452,-350.2750861923684,69.84,0,1,1,0,1,1,1,1,0
80453,-122.38508619236835,297.73,0,1,1,0,1,1,1,1,0
80454,-283.1150861923684,137.0,1,2,1,0,1,2,4,1,0
80455,-265.1150861923684,155.0,0,2,1,0,1,1,2,1,0
80456,-347.7250861923684,72.39,3,10,4,0,1,5,15,2,0
80457,-230.11508619236838,190.0,0,11,8,0,1,8,23,2,0
80458,-118.11508619236838,302.0,1,7,5,0,2,6,9,2,0
80459,-380.1150861923684,40.0,0,1,1,0,1,1,1,1,0
80460,23519.88491380764,23940.0,0,2,1,0,1,1,2,1,0
80461,-16.165086192368392,403.95,2,1,1,1,1,1,2,1,0
80462,62.184913807631645,482.3,1,5,4,1,1,7,11,1,0
80463,492.21491380763166,3320.44,1,5,5,1,3,6,6,6,0
80464,-275.1150861923684,145.0,4,5,2,0,1,3,11,1,0
80465,71.88491380763162,492.0,0,6,6,0,1,5,5,3,0
80466,-183.11508619236838,237.0,0,3,3,0,2,3,3,2,0
80467,-405.7650861923684,14.35,0,1,1,0,1,1,1,1,0
80468,-419.2650861923684,0.85,0,1,1,0,1,0,0,0,0
80469,-330.1150861923684,90.0,2,8,6,0,1,8,15,5,0
80470,-194.11508619236838,226.0,0,1,1,0,1,0,0,1,0
80471,279.8849138076316,700.0,1,5,5,1,1,6,6,4,0
80472,951.8849138076317,1372.0,3,9,6,1,1,10,16,9,0
80473,-261.1150861923684,159.0,3,8,8,2,1,13,15,8,0
80474,64.48491380763164,484.6,2,6,5,0,1,7,12,4,0
80475,1076.1349138076316,1496.25,0,3,2,0,1,4,6,1,0
80476,872.8749138076316,1294.99,0,1,1,0,3,1,1,1,1
