,merchantnum_amount_week_diff_max_1,newmerch_30,cardnum_state_30,cardnum_state_15,newmerch_7,merchantnum_cardnum_3,cardnum_merchantnum_15,cardnum_merchantnum_30,cardnum_zip_7,Fraud
10619,554.5440416801641,1,2,2,0,18,2,3,1,0
10620,554.5440416801641,0,2,2,0,19,2,3,2,0
10621,526.7840416801641,2,5,4,2,1,4,5,3,0
10622,-221.7959583198359,0,4,3,0,1,4,5,2,0
10623,94.86404168016412,0,2,1,0,1,1,2,1,0
10624,-377.9859583198359,3,11,8,2,1,15,20,9,0
10625,-107.1059583198359,1,4,4,0,2,5,6,21,0
10626,554.5440416801641,0,3,3,0,19,3,4,2,0
10627,-23.365958319835897,2,6,2,0,1,3,7,2,0
10628,-34.24595831983589,2,5,5,0,5,6,6,4,0
10629,-249.85595831983588,2,1,1,1,1,1,2,1,0
10630,-356.7559583198359,0,1,1,0,1,1,1,1,0
10631,-369.455958319836,0,5,2,0,16,2,5,1,0
10632,-268.9759583198359,0,3,3,0,3,2,2,2,0
10633,-107.1059583198359,1,4,4,0,2,5,6,22,0
10634,-219.91595831983588,1,11,11,1,1,21,24,16,0
10635,554.5440416801641,1,7,5,0,20,6,12,3,0
10636,-266.64595831983587,0,3,2,0,2,2,3,2,0
10637,-243.2459583198359,0,6,4,0,1,4,8,1,0
10638,-107.1059583198359,0,4,4,0,2,5,6,16,0
10639,1364.874041680164,0,9,6,0,2,12,17,6,0
10640,-126.15595831983593,0,3,2,0,1,3,4,3,0
10641,-158.1659583198359,0,4,3,0,4,5,7,1,0
10642,62.1440416801641,1,5,4,1,1,5,7,3,0
10643,463.544041680164,0,4,3,0,4,3,4,2,0
10644,554.5440416801641,0,2,2,0,21,3,3,1,0
10645,1355.144041680164,3,3,2,1,1,6,9,3,0
10646,-209.85595831983588,0,2,2,0,1,2,2,1,0
10647,22.144041680164094,0,9,6,0,1,13,18,7,0
10648,554.5440416801641,0,2,2,0,22,2,2,1,0
10649,-168.8559583198359,0,1,1,0,1,1,1,1,0
10650,-384.075958319836,1,1,1,0,1,2,2,1,0
10651,-318.8559583198359,0,2,1,0,1,1,2,1,0
10652,602.2340416801643,0,2,2,0,4,2,2,1,0
10653,13.494041680164116,4,7,6,1,1,7,9,5,0
10654,-107.1059583198359,1,4,4,0,2,5,6,23,0
10655,-380.8659583198359,2,3,1,0,1,3,6,1,0
10656,-100.90595831983593,0,7,7,0,2,9,12,7,0
10657,-107.1059583198359,1,4,4,0,2,5,6,24,0
10658,-379.6659583198359,0,1,1,0,1,1,1,1,0
10659,1815.1440416801638,2,5,4,2,1,4,5,3,0
10660,-334.8659583198359,1,2,2,1,1,2,2,1,0
10661,-107.1059583198359,0,4,4,0,2,5,6,17,0
10662,-281.7859583198359,0,3,2,0,1,3,4,3,0
10663,-95.82595831983593,0,2,2,0,1,2,2,2,0
10664,-40.355958319835906,0,5,4,0,1,5,6,3,0
10665,554.5440416801641,1,3,2,0,22,2,3,1,0
10666,-107.1059583198359,1,4,4,0,2,5,6,25,0
10667,13.494041680164116,0,4,4,0,2,7,8,4,0
10668,-260.8559583198359,0,3,3,0,1,3,3,3,0
10669,616.7840416801641,0,1,1,0,1,2,2,2,0
10670,554.5440416801641,1,5,3,0,23,3,5,2,0
10671,-107.1059583198359,0,4,4,0,2,5,6,18,0
10672,-341.0559583198359,1,2,1,1,1,2,4,2,0
10673,115.1440416801641,1,10,8,0,4,8,13,2,0
10674,-297.6859583198359,1,9,5,0,1,8,12,3,0
10675,-369.455958319836,0,4,2,0,17,2,4,2,0
10676,-279.8559583198359,1,2,2,0,1,2,3,2,0
10677,-351.0659583198359,0,1,1,0,1,1,1,1,0
10678,-349.5459583198359,0,4,2,0,1,2,4,1,0
10679,-353.1559583198359,0,4,3,0,1,3,6,2,0
10680,-166.3259583198359,1,10,6,0,1,7,12,3,0
10681,-350.7559583198359,2,7,5,0,1,4,6,4,0
10682,-369.455958319836,0,5,2,0,17,2,5,1,0
10683,1669.3140416801639,0,2,1,0,2,1,2,1,0
10684,-367.265958319836,0,5,3,0,18,3,5,3,0
10685,554.5440416801641,0,4,2,0,24,2,4,2,0
10686,-294.8659583198359,3,4,4,1,1,8,8,5,0
10687,-277.0959583198359,0,1,1,0,1,1,1,1,0
10688,-310.8559583198359,3,4,2,1,1,4,7,2,0
10689,-378.8859583198359,0,1,1,0,1,2,2,2,0
10690,-225.85595831983588,1,3,2,1,1,2,3,1,0
10691,395.1440416801641,0,1,1,0,1,3,4,1,0
10692,163.1440416801641,1,8,7,0,1,11,17,8,0
10693,-297.6859583198359,0,4,4,0,2,8,8,4,0
10694,-346.83595831983587,4,7,3,1,1,5,11,2,0
10695,-158.1659583198359,1,8,7,0,4,11,17,8,0
10696,-355.4759583198359,2,5,5,1,1,7,10,1,0
10697,378.674041680164,1,4,4,0,2,6,7,3,0
10698,-151.6659583198359,1,6,4,1,1,3,7,3,0
10699,-135.27595831983592,0,10,9,0,3,11,13,9,0
10700,-247.53595831983588,0,4,3,0,2,5,6,1,0
10701,-107.1059583198359,0,4,4,0,2,5,6,19,0
10702,554.5440416801641,0,5,3,0,25,3,7,1,0
10703,276.91404168016413,0,8,5,0,1,5,8,5,0
10704,-107.1059583198359,0,4,4,0,2,5,6,20,0
10705,1364.874041680164,1,13,11,1,3,13,19,6,0
10706,268.1440416801641,0,3,3,0,1,3,3,1,0
10707,-107.1059583198359,0,4,4,0,2,5,6,21,0
10708,-212.85595831983588,0,2,1,0,2,4,5,2,0
10709,-279.8559583198359,1,2,2,0,1,2,3,2,0
10710,-107.1059583198359,0,4,4,0,2,5,6,22,0
10711,554.5440416801641,0,6,4,0,26,4,8,3,0
10712,1231.494041680164,3,10,8,0,1,10,15,3,0
10713,-316.8559583198359,0,2,2,0,1,2,2,1,0
10714,554.5440416801641,1,6,5,0,27,5,8,3,0
10715,-84.8559583198359,0,4,4,0,2,5,6,23,0
10716,-299.3559583198359,1,4,3,1,1,3,5,3,0
10717,178.3440416801641,0,4,2,0,1,4,6,2,0
10718,4.9040416801640845,0,2,1,0,2,1,2,1,0
10719,278.44404168016405,1,9,7,0,1,8,10,4,0
10720,-168.1059583198359,0,2,2,0,1,3,3,1,0
10721,-357.2559583198359,0,8,5,0,1,4,7,4,0
10722,15.144041680164097,0,2,2,0,1,3,3,3,0
10723,-296.25595831983594,0,2,1,0,1,1,2,1,0
10724,-84.86595831983591,0,2,2,0,4,2,2,2,0
10725,-212.85595831983588,1,5,2,0,3,4,10,1,0
10726,-321.3559583198359,5,17,11,1,1,13,29,6,0
10727,-125.18595831983588,0,2,2,0,1,3,3,3,0
10728,-322.8559583198359,0,3,3,0,1,2,3,2,0
10729,-162.34595831983592,10,2,1,2,1,8,14,3,0
10730,-181.85595831983588,4,17,8,1,1,10,31,4,0
10731,-84.8559583198359,1,4,4,0,2,5,6,26,0
10732,4.9040416801640845,1,9,8,1,3,10,13,7,0
10733,-374.6559583198359,2,6,6,0,1,6,7,4,0
10734,-373.455958319836,0,5,4,0,1,4,5,2,0
10735,-84.8559583198359,0,4,4,0,2,5,6,24,0
10736,402.94404168016405,0,15,2,0,1,2,22,2,0
10737,1240.144041680164,0,11,10,0,1,12,14,9,0
10738,-84.8559583198359,0,4,4,0,2,5,6,25,0
10739,554.5440416801641,0,1,1,0,28,1,1,1,0
10740,-339.8559583198359,2,5,5,1,1,7,10,2,0
10741,-297.6859583198359,0,2,2,0,3,3,3,2,0
10742,-341.8559583198359,0,5,4,0,1,9,12,5,0
10743,-365.7859583198359,3,4,4,1,19,7,7,3,0
10744,-299.8559583198359,1,4,3,0,1,3,6,2,0
10745,-340.4159583198359,1,4,4,1,1,3,4,3,0
10746,310.1440416801641,1,7,3,1,1,5,10,4,0
10747,-212.2459583198359,0,4,2,0,1,2,5,2,0
10748,-358.4659583198359,1,8,5,1,1,6,9,6,0
10749,-311.9259583198359,1,12,10,0,1,26,42,12,0
10750,-84.8559583198359,0,4,4,0,2,5,6,26,0
10751,310.1440416801641,3,5,5,1,1,8,11,4,0
10752,351.9449138076316,0,2,2,0,1,3,3,3,0
10753,-373.12508619236837,0,1,1,0,4,1,1,1,1
10754,763.8849138076317,0,3,3,0,1,4,4,2,0
10755,-325.0750861923684,0,2,1,0,1,1,3,1,0
10756,92.63491380763162,1,1,1,1,1,1,1,1,0
10757,-100.11508619236838,4,7,4,1,1,5,11,3,0
10758,-312.1650861923684,1,2,1,1,1,1,4,1,0
10759,-336.3650861923684,1,6,5,1,1,5,7,4,0
10760,-198.5550861923684,0,2,2,0,1,2,2,2,0
10761,-51.11508619236838,0,10,8,0,1,8,11,3,0
10762,-267.12508619236837,0,1,1,0,4,1,1,1,1
10763,-386.19508619236836,2,12,6,0,3,7,14,4,0
10764,-407.1350861923684,0,1,1,0,1,3,3,2,0
10765,-405.4650861923684,0,1,1,0,1,3,3,2,0
10766,-345.75508619236837,1,5,4,0,1,5,8,3,0
10767,-279.4250861923684,1,2,2,0,1,16,21,1,1
10768,-230.11508619236838,0,7,7,0,1,8,8,6,0
10769,805.3649138076316,0,6,6,0,1,7,7,3,0
10770,-410.5550861923684,1,3,3,0,1,4,10,2,0
10771,-362.69508619236836,1,9,5,0,1,6,10,1,0
10772,-411.4150861923684,1,5,2,0,1,3,7,3,0
10773,2903.3649138076316,0,4,3,0,1,4,7,3,0
10774,-363.5350861923684,1,1,1,1,1,1,1,1,0
10775,-308.6150861923684,0,3,1,0,1,1,3,1,0
10776,-252.0150861923684,0,6,5,0,1,5,6,2,0
10777,-370.12508619236837,0,5,3,0,1,4,9,1,0
10778,-320.1650861923684,5,17,10,1,1,12,30,5,0
10779,-60.0850861923684,4,11,8,2,1,16,21,9,0
10780,821.8849138076317,0,4,3,0,1,5,8,4,0
10781,-344.1150861923684,0,2,2,0,2,2,2,1,0
10782,-330.4150861923684,0,11,10,0,4,12,14,9,0
10783,-272.2150861923684,2,5,3,1,1,7,9,6,0
10784,-96.4150861923684,1,2,2,0,1,17,22,1,1
10785,-83.24508619236838,6,9,5,2,1,11,18,4,0
10786,-318.1150861923684,0,5,3,0,1,3,7,1,0
10787,-308.6150861923684,1,3,2,0,2,2,3,1,0
10788,1147.3849138076316,0,11,10,0,4,13,15,10,0
10789,-410.00508619236837,1,9,5,0,3,7,12,3,0
10790,-374.8950861923684,0,13,10,0,1,14,19,5,0
10791,-335.12508619236837,0,6,5,0,1,5,7,4,0
10792,-264.1150861923684,0,9,8,0,2,8,9,6,0
10793,-127.11508619236838,0,6,4,0,3,5,7,5,0
10794,-380.1150861923684,0,5,3,0,1,4,6,1,0
10795,-167.31508619236837,0,2,2,0,1,4,5,2,0
10796,-356.6150861923684,1,11,11,1,2,21,23,15,0
10797,-375.3950861923684,0,2,1,0,1,1,2,1,0
10798,1269.6349138076316,1,3,3,0,1,4,5,2,0
10799,-366.7950861923684,1,2,2,0,1,18,23,1,1
10800,373.8049138076317,0,3,1,0,1,1,3,1,0
10801,-70.18508619236836,2,11,7,0,1,10,19,3,0
10802,473.96491380763166,1,8,7,0,1,10,11,6,0
10803,-405.2750861923684,3,1,1,1,1,2,4,1,0
10804,-295.1150861923684,0,1,1,0,1,1,1,1,0
10805,-63.43508619236837,0,3,1,0,1,2,4,2,0
10806,-411.9150861923684,1,2,1,0,1,1,3,1,0
10807,339.8649138076316,0,3,2,0,1,2,3,1,0
10808,-401.2150861923684,0,1,1,0,1,3,3,2,0
10809,195.1549138076316,1,12,9,0,2,23,42,9,0
10810,-270.1150861923684,0,4,3,0,1,3,5,1,0
10811,-390.1550861923684,1,2,2,1,2,3,3,2,0
10812,-195.11508619236838,1,10,9,0,1,9,13,3,0
10813,1202.8849138076316,0,2,2,0,1,3,5,1,0
10814,1353.3849138076316,1,4,2,1,1,2,5,2,0
10815,-267.12508619236837,1,4,3,1,5,3,5,3,0
10816,-262.1150861923684,3,7,5,1,1,5,11,4,0
10817,-155.79508619236842,1,11,11,1,1,21,23,15,0
10818,473.96491380763166,0,2,1,0,2,1,2,1,0
10819,-17.335086192368408,3,2,2,1,1,3,5,2,0
10820,-73.49508619236838,0,1,1,0,5,1,1,1,1
10821,-260.9650861923684,0,6,1,0,1,1,6,1,0
10822,-266.12508619236837,1,6,5,1,1,5,6,4,0
10823,-180.7150861923684,0,1,1,0,1,1,1,1,0
10824,-157.11508619236838,0,4,3,0,1,4,5,3,0
10825,810.7049138076317,1,2,2,0,1,18,23,1,1
10826,-55.11508619236838,0,5,5,0,1,5,5,5,0
10827,161.82491380763167,1,4,3,1,1,3,4,3,0
10828,149.88491380763162,0,5,5,0,1,6,8,4,0
10829,-144.61508619236838,0,2,1,0,2,2,3,2,0
10830,-202.11508619236838,0,2,2,0,1,3,3,3,0
10831,184.88491380763162,2,5,3,0,1,4,7,1,0
10832,-318.5850861923684,0,1,1,0,1,1,1,1,0
10833,-83.24508619236838,6,9,5,2,1,11,18,4,0
10834,473.96491380763166,0,9,6,0,3,13,18,6,0
10835,-368.0950861923684,4,12,9,2,1,17,22,10,0
10836,1325.8949138076316,0,3,3,0,1,3,3,2,0
10837,-401.1150861923684,1,4,3,1,1,3,4,2,0
10838,412.1349138076316,0,5,4,0,1,6,9,5,0
10839,-371.5550861923684,0,3,2,0,1,2,3,2,0
10840,-5.10508619236839,0,4,3,0,1,3,5,1,0
10841,-29.30508619236838,1,3,2,0,2,2,3,1,0
10842,129.88491380763162,3,4,2,1,1,3,8,1,0
10843,-387.9550861923684,2,8,3,0,1,7,15,2,0
10844,1283.1449138076316,0,2,2,0,1,3,5,1,0
10845,-369.9650861923684,1,1,1,1,1,2,4,2,0
10846,-320.12508619236837,2,1,1,1,1,2,3,2,0
10847,-416.2150861923684,1,3,2,0,1,2,4,2,0
10848,-384.7950861923684,0,5,4,0,3,4,6,3,0
10849,-292.1150861923684,5,18,11,1,1,13,31,6,0
10850,339.8649138076316,1,13,10,0,2,24,43,10,0
10851,338.8849138076316,0,7,5,0,1,7,9,4,0
10852,-255.4050861923684,0,2,1,0,1,1,2,1,0
10853,-411.8650861923684,0,1,1,0,1,1,1,1,0
10854,-76.62508619236837,0,2,2,0,1,3,3,2,0
10855,325.6349138076316,1,13,10,0,1,24,43,11,0
10856,-193.61508619236838,1,11,11,1,2,21,23,15,0
10857,34.88491380763162,4,12,9,2,3,17,22,11,0
10858,-293.4650861923684,4,7,6,1,2,7,9,4,0
10859,-304.8350861923684,1,2,1,0,4,1,2,1,0
10860,-225.11508619236838,0,5,3,0,1,5,8,2,0
10861,-193.61508619236838,1,5,2,0,2,3,7,3,0
10862,-400.1150861923684,2,9,3,0,27,3,11,2,0
10863,1949.884913807632,0,2,1,0,5,3,5,2,0
10864,-178.11508619236838,0,5,3,0,1,2,4,2,0
10865,54.38491380763162,2,11,7,0,1,11,20,4,0
10866,484.8849138076316,2,2,2,1,1,4,5,2,0
10867,-348.1650861923684,0,2,1,0,1,1,2,1,0
10868,870.8249138076317,0,1,1,0,1,1,1,1,0
10869,-280.37508619236837,2,3,2,2,1,11,13,5,0
10870,-385.1650861923684,1,9,8,1,3,10,13,7,0
10871,-33.11508619236838,5,18,12,1,2,14,31,6,0
10872,-51.11508619236838,1,5,3,0,2,4,8,4,0
10873,-246.70508619236838,1,4,4,0,1,7,9,4,0
10874,414.7849138076316,0,3,3,0,1,4,4,2,0
10875,-233.42508619236838,1,1,1,0,1,2,2,1,0
10876,-320.3050861923684,0,2,2,0,1,4,4,4,0
10877,213.5349138076316,0,3,3,0,1,4,4,4,0
10878,-275.7150861923684,0,6,3,0,1,2,6,2,0
10879,-29.30508619236838,1,3,2,0,2,2,3,1,0
10880,133.06491380763157,1,6,4,1,1,4,7,4,0
10881,473.96491380763166,1,3,1,0,4,1,3,1,0
10882,-73.49508619236838,0,1,1,0,5,1,1,1,1
10883,1698.2749138076315,1,7,4,0,5,4,10,3,0
10884,1949.884913807632,0,11,10,0,5,13,15,10,0
10885,1334.8849138076316,1,10,9,1,1,11,15,5,0
10886,-380.1150861923684,0,10,8,0,2,8,11,3,0
10887,-356.2150861923684,0,5,3,0,1,3,5,2,0
10888,-127.11508619236838,0,6,4,0,3,5,7,5,0
10889,161.82491380763167,0,9,6,0,2,5,8,5,0
10890,-360.4150861923684,1,1,1,1,1,3,3,3,0
10891,-388.3450861923684,2,1,1,1,1,3,3,1,0
10892,159.43491380763157,0,9,8,0,1,10,11,6,0
10893,-409.12508619236837,2,12,6,0,1,8,14,5,0
10894,479.8849138076316,0,1,1,0,1,1,1,1,0
10895,-304.8350861923684,0,3,2,0,5,5,7,2,0
10896,-357.0550861923684,0,3,3,0,1,4,6,1,0
10897,-352.6150861923684,0,5,5,0,1,5,7,4,0
10898,281.9849138076316,0,3,3,0,1,3,5,2,0
10899,-17.335086192368408,3,2,2,1,1,3,5,2,0
10900,-194.3850861923684,4,3,2,0,1,1,9,2,0
10901,-401.2650861923684,0,2,2,0,1,2,2,1,0
10902,-279.4250861923684,1,2,2,0,1,18,23,1,1
10903,908.8549138076316,0,1,1,0,1,2,2,1,0
10904,-160.19508619236836,0,3,2,0,1,2,4,1,0
10905,473.96491380763166,2,13,8,0,5,13,19,4,0
10906,-155.2350861923684,1,2,2,0,1,2,2,1,0
10907,-400.1650861923684,1,9,6,0,1,9,12,4,0
10908,-139.01508619236836,1,2,2,0,1,18,23,1,1
10909,-94.11508619236838,5,6,3,1,1,3,11,3,0
10910,473.96491380763166,1,4,3,0,6,3,4,2,0
10911,-379.5550861923684,3,1,1,1,2,8,11,5,0
10912,-254.5550861923684,0,2,2,0,1,4,6,2,0
10913,-69.55508619236838,1,13,10,0,1,25,43,12,0
10914,1979.884913807632,1,2,1,0,1,1,3,1,0
10915,195.1549138076316,0,3,1,0,3,1,3,1,0
10916,-397.1150861923684,1,3,3,0,1,10,13,2,0
10917,-285.1150861923684,1,7,7,1,1,9,9,7,0
10918,-299.8950861923684,1,2,2,0,1,2,3,1,0
10919,-349.5250861923684,1,5,4,1,1,4,5,3,0
10920,-157.61508619236838,1,7,5,0,1,6,9,3,0
10921,2079.8549138076314,0,1,1,0,1,2,3,2,0
10922,-308.69508619236836,0,3,1,0,1,2,4,2,0
10923,-411.1150861923684,0,2,2,0,1,2,2,1,0
10924,2011.884913807632,1,8,7,0,1,11,17,8,0
10925,-317.6550861923684,2,2,2,2,1,4,4,3,0
10926,-409.1350861923684,0,2,2,0,1,2,2,1,0
10927,-172.7750861923684,0,5,4,0,1,6,11,4,0
10928,-15.11508619236838,4,7,6,1,2,7,9,4,0
10929,351.30491380763164,0,3,1,0,2,1,4,1,0
10930,-193.61508619236838,1,5,3,0,2,4,8,4,0
10931,-113.36508619236838,0,3,3,0,1,4,6,1,0
10932,-369.9650861923684,0,7,3,0,2,3,8,2,0
10933,-157.11508619236838,0,4,2,0,1,2,4,2,0
10934,-5.615086192368381,0,4,3,0,1,3,4,3,0
10935,-132.9850861923684,0,6,6,0,1,6,6,6,0
10936,-132.47508619236842,1,10,9,1,1,12,16,6,0
10937,-373.56508619236837,1,13,10,0,1,26,43,13,0
10938,-73.49508619236838,1,7,5,0,5,5,9,3,0
10939,-385.0450861923684,0,5,3,0,2,6,9,4,0
10940,-25.115086192368373,0,1,1,0,1,1,1,1,0
10941,-394.1150861923684,0,1,1,0,2,1,2,1,0
10942,-380.7850861923684,1,6,3,0,2,4,10,2,0
10943,-299.8950861923684,1,2,2,0,1,2,3,1,0
10944,-405.1650861923684,1,13,10,0,1,27,43,14,0
10945,-313.3950861923684,3,9,6,1,1,6,14,5,0
10946,-360.1150861923684,1,6,6,1,1,6,6,6,0
10947,-272.56508619236837,0,3,2,0,6,3,5,2,0
10948,159.88491380763162,0,2,2,0,1,5,7,3,0
10949,-376.9150861923684,0,4,2,0,1,2,5,2,0
10950,1949.884913807632,1,5,4,0,1,4,7,3,0
10951,-11.11508619236838,9,2,1,2,1,7,13,4,0
10952,-299.8950861923684,1,2,2,0,1,2,3,1,0
10953,-198.11508619236838,2,14,9,0,1,14,20,5,0
10954,111.76491380763159,0,2,1,0,1,3,4,1,0
10955,805.3649138076316,1,3,3,0,2,5,11,3,0
10956,78.88491380763162,0,3,3,0,1,3,3,1,0
10957,-361.1150861923684,2,7,6,2,1,6,8,4,0
10958,-99.11508619236838,0,7,5,0,1,6,8,6,0
10959,497.8849138076316,0,3,3,0,1,4,6,3,0
10960,714.7749138076317,0,2,1,0,1,4,6,3,0
10961,-66.11508619236838,0,7,5,0,2,4,10,4,0
10962,-73.49508619236838,1,7,5,0,5,5,9,3,0
10963,-144.61508619236838,0,2,1,0,2,2,3,2,0
10964,-354.5550861923684,0,2,2,0,1,6,7,3,0
10965,1843.2849138076322,1,5,4,1,2,4,5,4,0
10966,339.8649138076316,0,3,3,0,3,4,4,3,0
10967,-405.2050861923684,0,2,1,0,1,2,3,2,0
10968,2053.884913807632,1,8,8,1,4,10,10,8,0
10969,-327.31508619236837,3,10,8,0,3,11,16,4,0
10970,-156.11508619236838,1,2,2,1,1,3,4,3,0
10971,-402.06508619236837,0,3,2,0,1,2,3,1,0
10972,439.8849138076316,3,12,10,0,1,13,16,5,0
10973,268.8849138076316,0,8,8,0,1,9,11,1,0
10974,-132.11508619236838,1,5,3,0,2,4,8,4,0
10975,-395.1150861923684,2,8,6,2,1,10,15,5,0
10976,324.8849138076316,2,4,2,2,1,3,6,2,0
10977,-394.7750861923684,0,1,1,0,1,1,2,1,0
10978,699.4349138076317,5,9,8,1,1,11,14,88,0
10979,-14.185086192368374,3,7,2,0,1,3,8,2,0
10980,-358.75508619236837,4,7,4,1,1,5,11,4,0
10981,1110.5449138076317,0,9,7,0,1,11,15,4,0
10982,-132.11508619236838,1,11,11,1,2,21,23,15,0
10983,1698.2749138076315,1,7,4,0,5,4,10,3,0
10984,839.8849138076317,0,1,1,0,1,1,1,1,0
10985,161.82491380763167,0,5,3,0,3,4,7,2,0
10986,1698.2749138076315,0,2,2,0,6,2,3,2,0
10987,-214.11508619236838,0,4,4,0,1,5,5,4,0
10988,-345.8650861923684,1,13,10,1,1,12,19,5,0
10989,27.18491380763163,3,12,8,0,1,14,21,6,0
10990,-345.5150861923684,0,4,3,0,4,3,4,2,0
10991,-292.1550861923684,0,3,3,0,1,5,7,1,0
10992,-50.11508619236838,0,4,3,0,1,6,9,3,0
10993,454.1049138076317,5,7,4,0,1,7,13,1,0
10994,1568.4849138076315,1,1,1,1,1,3,3,1,0
10995,-114.63508619236835,2,6,5,2,1,5,6,3,0
10996,-73.49508619236838,0,1,1,0,5,1,1,1,1
10997,-360.5550861923684,0,4,3,0,2,3,5,3,0
10998,-367.1650861923684,0,3,3,0,1,5,6,4,0
10999,-323.6550861923684,0,1,1,0,1,3,3,2,0
11000,-162.11508619236838,0,5,2,0,2,3,8,3,0
11001,-282.1150861923684,1,9,7,0,1,8,11,5,0
11002,-313.5150861923684,2,5,4,0,1,6,9,3,0
11003,1499.6149138076316,1,1,1,1,1,1,1,1,0
11004,-45.11508619236838,0,6,3,0,2,3,7,3,0
11005,-230.11508619236838,2,5,4,1,1,4,5,3,0
11006,-230.0650861923684,0,3,2,0,1,4,6,2,0
11007,351.9449138076316,0,5,5,0,2,7,9,5,0
11008,-8.915086192368394,0,2,2,0,1,7,8,4,0
11009,-297.3650861923684,2,5,4,0,1,6,9,3,0
11010,-370.1150861923684,1,1,1,0,1,1,1,1,0
11011,-163.56508619236837,0,2,2,0,1,4,5,2,0
11012,354.4849138076316,3,14,9,1,1,15,21,6,0
11013,-341.62508619236837,6,9,5,2,1,12,18,5,0
11014,-290.1650861923684,0,3,2,0,1,3,4,1,0
11015,-76.62508619236837,3,8,6,1,2,11,16,4,0
11016,-377.3792176434506,0,1,1,0,1,2,2,2,0
11017,195.82078235654944,0,3,2,0,1,2,4,2,0
11018,-435.5592176434506,1,5,4,0,14,7,8,1,0
11019,-141.17921764345058,0,6,5,0,1,8,11,4,0
11020,-435.5592176434506,3,5,4,0,15,5,8,1,0
11021,-435.4392176434506,0,3,2,0,15,2,3,1,0
11022,-435.4392176434506,1,5,4,0,15,7,8,1,0
11023,-390.6792176434506,1,10,7,0,1,7,13,3,0
11024,-47.77921764345064,0,4,4,0,1,4,4,3,0
11025,-435.4392176434506,0,5,4,0,16,6,8,2,0
11026,-436.1792176434506,0,1,1,0,1,1,2,0,0
11027,-399.1792176434506,0,6,3,0,3,3,6,1,0
11028,581.8807823565494,1,6,6,1,1,9,9,4,0
11029,-189.57921764345062,0,1,1,0,1,1,1,1,0
11030,1577.8107823565495,0,6,5,0,3,6,8,2,0
11031,-357.89921764345064,9,2,1,0,1,6,13,2,0
11032,-189.57921764345062,0,8,7,0,2,11,11,7,0
11033,-306.3692176434506,0,5,4,0,1,5,8,2,0
11034,-346.89921764345064,2,7,6,1,1,7,9,3,0
11035,-431.3092176434506,0,1,1,0,16,1,1,1,0
11036,-431.3092176434506,3,4,3,0,17,7,8,4,0
11037,-431.3092176434506,3,5,4,0,17,5,8,1,0
11038,-199.17921764345056,1,4,3,0,4,3,5,1,0
11039,-117.65921764345065,1,7,7,0,6,10,14,6,0
11040,-265.2592176434506,0,10,5,0,1,6,10,3,0
11041,-431.3092176434506,1,5,4,0,17,7,8,1,0
11042,-423.26921764345065,1,4,3,1,1,4,5,3,0
11043,-153.67921764345058,0,1,1,0,1,1,1,1,0
11044,-426.1792176434506,0,1,1,0,18,1,1,1,0
11045,-392.77921764345047,0,2,2,0,1,2,2,1,0
11046,-341.1292176434506,1,3,1,0,3,1,3,0,0
11047,810.8207823565492,1,11,7,0,1,11,19,4,0
11048,-199.17921764345056,1,3,3,0,5,4,7,2,0
11049,-426.1792176434506,1,7,5,0,18,6,9,3,0
11050,1715.8207823565494,0,9,8,0,2,13,15,9,0
11051,1490.7707823565495,3,3,2,0,3,3,9,2,0
11052,245.96078235654937,0,2,2,0,4,2,2,1,0
11053,-427.77921764345047,0,1,1,0,1,1,1,1,0
11054,1486.7607823565493,0,3,3,0,1,5,5,5,0
11055,1983.7407823565493,0,3,3,0,1,3,3,1,0
11056,1625.8207823565494,0,11,10,0,2,14,16,9,0
11057,-72.42921764345061,1,1,1,0,1,1,1,1,0
11058,-426.1792176434506,3,5,4,0,18,5,8,1,0
11059,-390.2092176434505,0,1,1,0,4,1,1,1,1
11060,-426.1792176434506,0,1,1,0,18,1,1,1,0
11061,-426.1792176434506,3,5,4,0,18,5,8,1,0
11062,-145.92921764345058,1,13,10,0,1,25,42,14,0
11063,360.8207823565494,0,3,2,0,1,2,3,2,0
11064,-174.17921764345058,0,4,3,0,1,4,7,2,0
11065,-189.57921764345062,0,8,7,0,2,11,11,7,0
11066,1574.8207823565494,0,6,3,0,1,4,7,4,0
11067,-426.1792176434506,3,5,4,0,18,5,8,1,0
11068,-302.1092176434506,0,4,3,0,3,6,8,4,0
11069,0.8407823565493686,1,13,10,0,1,26,42,15,0
11070,-390.2092176434505,0,1,1,0,5,1,1,1,0
11071,-363.4392176434506,1,6,3,0,7,5,9,3,0
11072,839.8207823565492,0,4,3,0,1,3,5,3,0
11073,-205.97921764345062,1,2,2,0,1,18,23,1,1
11074,945.8207823565492,0,5,3,0,1,3,6,2,0
11075,-265.2592176434506,1,7,4,0,2,4,9,3,0
11076,-229.17921764345056,0,10,5,0,2,6,10,3,0
11077,218.02078235654946,0,3,3,0,1,3,3,2,0
11078,-426.1792176434506,3,12,8,0,18,13,21,5,0
11079,-426.1792176434506,3,4,4,0,18,7,7,1,0
11080,648.9707823565495,0,5,2,0,1,1,4,1,0
11081,-340.6792176434506,0,3,2,0,1,3,6,3,0
11082,-397.9292176434506,2,4,3,1,1,3,4,1,0
11083,1780.8207823565494,1,1,1,1,1,1,1,1,0
11084,-352.27921764345064,1,9,9,1,1,11,11,8,0
11085,-426.1792176434506,0,1,1,0,18,1,1,1,0
